Reservation_ID,Date,Reservation_Time,Party_Size,Service,Source,Status,Booked_At,Lead_Time_Days,Guest_Name,Guest_Email,Guest_Phone,Guest_Notes,Special_Request,Table_ID,Seated_Time,Departed_Time,Turn_Time_Minutes,Wait_Time_Minutes,Server_Assigned
RES-000446,2026-03-12,2026-03-12 17:59:14,2,Dinner,OpenTable,Late Cancel,2026-03-12 12:59:14,0,Nicole Parker,,604-831-7855,,Window seat preferred,2-TOP-06,,,,,
RES-000441,2026-03-12,2026-03-12 18:00:46,2,Dinner,Phone,Completed,2026-03-07 16:00:46,5,Brandon Harris,brandon.harris@outlook.com,604-283-8244,Business dinner,Quiet table please,2-TOP-01,2026-03-12 18:10:46,2026-03-12 19:31:46,81,10,Emma W.
RES-000439,2026-03-12,2026-03-12 18:05:01,6,Dinner,Phone,Completed,2026-02-19 07:05:01,21,Fatima Evans,fatima.evans@hotmail.com,604-467-5282,Wine enthusiast,,6-TOP-01,2026-03-12 18:20:01,2026-03-12 20:40:01,140,15,Emma W.
RES-000444,2026-03-12,2026-03-12 18:06:42,5,Dinner,Website,Completed,2026-03-12 06:06:42,0,Melissa Campbell,melissa.campbell@outlook.com,604-299-9168,,Allergic to shellfish,6-TOP-01,2026-03-12 18:16:42,2026-03-12 20:29:42,133,10,Sarah M.
RES-000423,2026-03-12,2026-03-12 18:10:04,3,Dinner,OpenTable,Completed,2026-03-12 09:10:04,0,David Evans,,604-504-2230,First time,,4-TOP-05,2026-03-12 18:25:04,2026-03-12 20:08:04,103,15,Maya C.
RES-000447,2026-03-12,2026-03-12 18:14:05,2,Dinner,Website,No-Show,2026-03-12 16:14:05,0,Jessica Campbell,jessica.campbell@gmail.com,604-474-1161,Business dinner,Window seat preferred,2-TOP-08,,,,,
RES-000424,2026-03-12,2026-03-12 18:20:48,3,Dinner,Resy,Completed,2026-03-09 13:20:48,3,Claire Cho,claire.cho@icloud.com,604-638-6107,VIP guest,Window seat preferred,4-TOP-08,2026-03-12 18:25:48,2026-03-12 20:22:48,117,5,David L.
RES-000437,2026-03-12,2026-03-12 18:22:24,5,Dinner,OpenTable,Completed,2026-03-12 13:22:24,0,Alex Gonzalez,alex.gonzalez@gmail.com,604-797-3152,VIP guest,Gluten-free needed,6-TOP-01,2026-03-12 18:32:24,2026-03-12 20:15:24,103,10,Maya C.
RES-000440,2026-03-12,2026-03-12 18:22:30,2,Dinner,Walk-In,Completed,2026-03-12 07:22:30,0,Ryan Clark,,604-923-9662,,,2-TOP-08,2026-03-12 18:27:30,2026-03-12 19:47:30,80,5,Sarah M.
RES-000445,2026-03-12,2026-03-12 18:31:31,3,Dinner,OpenTable,Completed,2026-03-12 18:31:31,0,Yuki Suzuki,yuki.suzuki@icloud.com,604-924-2488,,,4-TOP-08,2026-03-12 18:31:31,2026-03-12 20:08:31,97,0,Jake T.
RES-000443,2026-03-12,2026-03-12 18:42:33,2,Dinner,Walk-In,Completed,2026-03-12 09:42:33,0,Jin Campbell,,604-300-7805,Celebrating birthday,,2-TOP-05,2026-03-12 18:45:33,2026-03-12 20:02:33,77,3,David L.
RES-000422,2026-03-12,2026-03-12 18:43:26,2,Dinner,Walk-In,Late Cancel,2026-03-12 07:43:26,0,Ravi Carter,ravi.carter@icloud.com,,Regular — prefers patio,Window seat preferred,2-TOP-07,,,,,
RES-000430,2026-03-12,2026-03-12 18:50:42,2,Dinner,Phone,Completed,2026-03-12 06:50:42,0,Noah Nakamura,,604-847-4719,Wine enthusiast,High chair needed,2-TOP-06,2026-03-12 18:50:42,2026-03-12 20:43:42,113,0,Jake T.
RES-000433,2026-03-12,2026-03-12 18:50:42,1,Dinner,Phone,Completed,2026-03-11 12:50:42,1,Rachel Parker,rachel.parker@shaw.ca,,,Anniversary dinner — candle on dessert,2-TOP-01,2026-03-12 18:50:42,2026-03-12 20:36:42,106,0,David L.
RES-000435,2026-03-12,2026-03-12 18:52:17,3,Dinner,Walk-In,Completed,2026-03-12 13:52:17,0,David Tanaka,david.tanaka@gmail.com,604-323-1788,,Quiet table please,4-TOP-10,2026-03-12 18:52:17,2026-03-12 20:35:17,103,0,Maya C.
RES-000419,2026-03-12,2026-03-12 18:58:49,2,Dinner,Walk-In,Completed,2026-02-19 15:58:49,21,Amanda Wilson,,604-206-5494,,,2-TOP-02,2026-03-12 19:03:49,2026-03-12 20:26:49,83,5,Jake T.
RES-000428,2026-03-12,2026-03-12 19:05:02,4,Dinner,OpenTable,Canceled,2026-03-12 19:05:02,0,Alex Wilson,alex.wilson@outlook.com,604-378-2800,,Allergic to shellfish,4-TOP-03,,,,,
RES-000426,2026-03-12,2026-03-12 19:05:37,4,Dinner,OpenTable,Canceled,2026-02-19 14:05:37,21,Pierre Campbell,pierre.campbell@yahoo.ca,,,Window seat preferred,4-TOP-07,,,,,
RES-000442,2026-03-12,2026-03-12 19:35:32,3,Dinner,Resy,Completed,2026-03-10 12:35:32,2,Jessica Ivanov,jessica.ivanov@gmail.com,604-376-3829,Wine enthusiast,,4-TOP-01,2026-03-12 19:35:32,2026-03-12 20:53:32,78,0,David L.
RES-000434,2026-03-12,2026-03-12 19:43:13,2,Dinner,Phone,Completed,2026-03-11 15:43:13,1,Samantha Brown,samantha.brown@yahoo.ca,604-892-9338,,Allergic to shellfish,2-TOP-05,2026-03-12 19:43:13,2026-03-12 21:38:13,115,0,Maya C.
RES-000438,2026-03-12,2026-03-12 19:54:43,4,Dinner,OpenTable,No-Show,2026-03-07 11:54:43,5,Tyler Gonzalez,tyler.gonzalez@gmail.com,604-928-4691,,High chair needed,4-TOP-06,,,,,
RES-000418,2026-03-12,2026-03-12 20:02:09,1,Dinner,OpenTable,Completed,2026-03-09 09:02:09,3,Natasha Chen,,604-374-2682,First time,,2-TOP-08,2026-03-12 20:07:09,2026-03-12 21:25:09,78,5,Emma W.
RES-000421,2026-03-12,2026-03-12 20:05:27,4,Dinner,Walk-In,Completed,2026-03-12 20:05:27,0,Melissa Anderson,melissa.anderson@hotmail.com,604-647-9725,Celebrating birthday,,4-TOP-10,2026-03-12 20:05:27,2026-03-12 21:30:27,85,0,Maya C.
RES-000427,2026-03-12,2026-03-12 20:06:31,4,Dinner,OpenTable,Completed,2026-03-12 08:06:31,0,Aiden Morris,aiden.morris@gmail.com,604-843-7385,Wine enthusiast,Anniversary dinner — candle on dessert,4-TOP-04,2026-03-12 20:16:31,2026-03-12 21:42:31,86,10,Jake T.
RES-000417,2026-03-12,2026-03-12 20:07:36,4,Dinner,OpenTable,Completed,2026-03-11 09:07:36,1,Hiroshi Suzuki,hiroshi.suzuki@gmail.com,604-314-6966,,Vegetarian menu requested,4-TOP-05,2026-03-12 20:07:36,2026-03-12 21:41:36,94,0,Maya C.
RES-000425,2026-03-12,2026-03-12 20:23:31,3,Dinner,OpenTable,Canceled,2026-03-12 15:23:31,0,Daniel Torres,daniel.torres@shaw.ca,604-623-5588,,,4-TOP-06,,,,,
RES-000431,2026-03-12,2026-03-12 20:24:39,5,Dinner,OpenTable,Completed,2026-03-12 15:24:39,0,Yuki Martinez,yuki.martinez@shaw.ca,604-895-6270,,,6-TOP-01,2026-03-12 20:29:39,2026-03-12 21:58:39,89,5,Jake T.
RES-000463,2026-03-13,2026-03-13 11:39:00,2,Lunch,Resy,Completed,2026-03-13 00:39:00,0,Charlotte White,,604-792-5042,,,2-TOP-03,2026-03-13 11:49:00,2026-03-13 13:05:00,76,10,Jake T.
RES-000454,2026-03-13,2026-03-13 11:42:24,5,Lunch,OpenTable,Completed,2026-03-06 01:42:24,7,Taylor Schmidt,,604-525-4604,Wine enthusiast,Window seat preferred,6-TOP-01,2026-03-13 11:42:24,2026-03-13 13:13:24,91,0,Sarah M.
RES-000456,2026-03-13,2026-03-13 11:44:32,2,Lunch,Walk-In,Completed,2026-03-13 06:44:32,0,Brian Hill,brian.hill@gmail.com,604-609-3004,,Quiet table please,2-TOP-07,2026-03-13 11:49:32,2026-03-13 12:46:32,57,5,Sarah M.
RES-000460,2026-03-13,2026-03-13 11:54:24,2,Lunch,Resy,Late Cancel,2026-03-13 01:54:24,0,Logan Edwards,,,,,2-TOP-08,,,,,
RES-000462,2026-03-13,2026-03-13 12:02:06,2,Lunch,Website,Completed,2026-03-11 04:02:06,2,Sophia Baker,sophia.baker@gmail.com,604-676-5637,First time,Window seat preferred,2-TOP-02,2026-03-13 12:02:06,2026-03-13 13:05:06,63,0,David L.
RES-000458,2026-03-13,2026-03-13 12:25:10,4,Lunch,Resy,Completed,2026-03-13 08:25:10,0,Priya Morris,,604-479-1459,,,4-TOP-10,2026-03-13 12:25:10,2026-03-13 13:34:10,69,0,Aisha R.
RES-000450,2026-03-13,2026-03-13 12:25:39,3,Lunch,Walk-In,Completed,2026-03-13 04:25:39,0,Kevin Schmidt,,604-516-6606,,,4-TOP-03,2026-03-13 12:28:39,2026-03-13 13:36:39,68,3,David L.
RES-000466,2026-03-13,2026-03-13 12:26:07,2,Lunch,Walk-In,Completed,2026-03-13 08:26:07,0,Liam Evans,,604-556-3816,,,2-TOP-04,2026-03-13 12:34:07,2026-03-13 13:46:07,72,8,Emma W.
RES-000457,2026-03-13,2026-03-13 12:30:09,4,Lunch,Walk-In,Canceled,2026-03-13 01:30:09,0,Charlotte Phillips,charlotte.phillips@shaw.ca,604-411-2348,,,4-TOP-06,,,,,
RES-000459,2026-03-13,2026-03-13 12:33:05,4,Lunch,Resy,Late Cancel,2026-03-12 04:33:05,1,Tyler Patel,tyler.patel@outlook.com,604-595-9968,,Window seat preferred,4-TOP-03,,,,,
RES-000448,2026-03-13,2026-03-13 12:49:05,2,Lunch,Resy,Late Cancel,2026-03-12 06:49:05,1,Rebecca Jackson,rebecca.jackson@shaw.ca,604-609-6452,,Quiet table please,2-TOP-01,,,,,
RES-000455,2026-03-13,2026-03-13 12:58:55,5,Lunch,OpenTable,Completed,2026-03-12 11:58:55,1,Stephanie Campbell,,,,,6-TOP-01,2026-03-13 12:58:55,2026-03-13 14:37:55,99,0,Jake T.
RES-000461,2026-03-13,2026-03-13 13:01:10,2,Lunch,OpenTable,Canceled,2026-03-13 07:01:10,0,Rebecca Adams,,604-419-7434,,,2-TOP-02,,,,,
RES-000467,2026-03-13,2026-03-13 13:03:03,5,Lunch,Resy,No-Show,2026-03-13 02:03:03,0,Kenji Edwards,kenji.edwards@gmail.com,604-726-3989,,Gluten-free needed,6-TOP-01,,,,,
RES-000465,2026-03-13,2026-03-13 13:05:20,4,Lunch,OpenTable,Completed,2026-03-13 01:05:20,0,James Lee,,,,,4-TOP-03,2026-03-13 13:05:20,2026-03-13 14:26:20,81,0,Maya C.
RES-000464,2026-03-13,2026-03-13 13:06:14,2,Lunch,OpenTable,Completed,2026-03-12 08:06:14,1,James Watanabe,james.watanabe@shaw.ca,604-694-6212,First time,,2-TOP-05,2026-03-13 13:14:14,2026-03-13 14:34:14,80,8,Sarah M.
RES-000451,2026-03-13,2026-03-13 13:08:37,1,Lunch,Walk-In,Late Cancel,2026-03-06 04:08:37,7,Michael Stewart,michael.stewart@yahoo.ca,604-277-9531,,Window seat preferred,2-TOP-05,,,,,
RES-000453,2026-03-13,2026-03-13 13:20:11,3,Lunch,Website,Completed,2026-03-13 01:20:11,0,Noah Mitchell,noah.mitchell@hotmail.com,604-950-2605,,High chair needed,4-TOP-10,2026-03-13 13:20:11,2026-03-13 14:16:11,56,0,Jake T.
RES-000449,2026-03-13,2026-03-13 13:29:18,2,Lunch,OpenTable,Completed,2026-03-13 03:29:18,0,James Patel,,604-574-4784,,Quiet table please,2-TOP-07,2026-03-13 13:29:18,2026-03-13 14:36:18,67,0,Aisha R.
RES-000452,2026-03-13,2026-03-13 13:30:13,4,Lunch,Resy,Completed,2026-03-11 08:30:13,2,Kevin Johansson,,604-666-2405,,,4-TOP-01,2026-03-13 13:35:13,2026-03-13 14:48:13,73,5,Sarah M.
RES-000474,2026-03-13,2026-03-13 17:35:48,2,Dinner,OpenTable,Completed,2026-03-12 09:35:48,1,Brandon Robinson,,604-777-8234,Business dinner,Quiet table please,2-TOP-07,2026-03-13 17:35:48,2026-03-13 19:09:48,94,0,Aisha R.
RES-000472,2026-03-13,2026-03-13 17:42:34,2,Dinner,Walk-In,Canceled,2026-03-13 07:42:34,0,Claire Park,claire.park@gmail.com,604-786-8482,Celebrating birthday,,2-TOP-05,,,,,
RES-000477,2026-03-13,2026-03-13 17:52:23,2,Dinner,Website,Completed,2026-03-12 11:52:23,1,Claire Clark,,604-874-5457,Wine enthusiast,Quiet table please,2-TOP-04,2026-03-13 17:52:23,2026-03-13 19:14:23,82,0,Sarah M.
RES-000483,2026-03-13,2026-03-13 17:53:38,3,Dinner,OpenTable,Completed,2026-02-20 14:53:38,21,Ryan Torres,ryan.torres@outlook.com,604-594-5719,,Anniversary dinner — candle on dessert,4-TOP-01,2026-03-13 17:53:38,2026-03-13 19:30:38,97,0,Sarah M.
RES-000473,2026-03-13,2026-03-13 17:58:06,4,Dinner,OpenTable,Completed,2026-03-08 14:58:06,5,Maria Hall,,604-700-5064,,Anniversary dinner — candle on dessert,4-TOP-08,2026-03-13 17:58:06,2026-03-13 19:56:06,118,0,Aisha R.
RES-000497,2026-03-13,2026-03-13 17:58:48,1,Dinner,Resy,Completed,2026-03-13 11:58:48,0,Tyler Ivanov,,604-671-6562,Business dinner,,2-TOP-04,2026-03-13 18:06:48,2026-03-13 19:37:48,91,8,Jake T.
RES-000480,2026-03-13,2026-03-13 17:59:52,2,Dinner,Walk-In,Completed,2026-03-13 13:59:52,0,Mason Clark,mason.clark@yahoo.ca,604-782-6148,Business dinner,Allergic to shellfish,2-TOP-02,2026-03-13 18:04:52,2026-03-13 20:01:52,117,5,Jake T.
RES-000481,2026-03-13,2026-03-13 18:00:41,3,Dinner,Resy,Completed,2026-03-08 17:00:41,5,Ingrid Turner,ingrid.turner@yahoo.ca,,Celebrating birthday,Allergic to shellfish,4-TOP-07,2026-03-13 18:15:41,2026-03-13 19:32:41,77,15,Aisha R.
RES-000495,2026-03-13,2026-03-13 18:02:50,6,Dinner,OpenTable,Completed,2026-03-10 16:02:50,3,Ingrid Park,,604-887-3097,,High chair needed,6-TOP-01,2026-03-13 18:10:50,2026-03-13 19:44:50,94,8,Sarah M.
RES-000493,2026-03-13,2026-03-13 18:03:17,2,Dinner,OpenTable,Completed,2026-03-12 12:03:17,1,Ethan Walker,ethan.walker@icloud.com,604-723-1799,Celebrating birthday,,2-TOP-02,2026-03-13 18:18:17,2026-03-13 20:02:17,104,15,Sarah M.
RES-000468,2026-03-13,2026-03-13 18:03:22,2,Dinner,OpenTable,Completed,2026-03-10 14:03:22,3,Justin Harris,justin.harris@shaw.ca,604-778-2343,,Anniversary dinner — candle on dessert,2-TOP-04,2026-03-13 18:03:22,2026-03-13 19:55:22,112,0,Emma W.
RES-000485,2026-03-13,2026-03-13 18:11:53,5,Dinner,Resy,Completed,2026-03-11 14:11:53,2,Mason King,mason.king@shaw.ca,604-808-4083,Wine enthusiast,,6-TOP-01,2026-03-13 18:21:53,2026-03-13 20:25:53,124,10,Aisha R.
RES-000496,2026-03-13,2026-03-13 18:12:20,5,Dinner,Phone,No-Show,2026-03-10 07:12:20,3,Maria Baker,,604-664-2538,,,6-TOP-02,,,,,
RES-000475,2026-03-13,2026-03-13 18:17:51,4,Dinner,Walk-In,Completed,2026-03-08 08:17:51,5,Charlotte Dubois,charlotte.dubois@icloud.com,604-887-9137,,Quiet table please,4-TOP-01,2026-03-13 18:32:51,2026-03-13 20:25:51,113,15,Sarah M.
RES-000482,2026-03-13,2026-03-13 18:24:17,2,Dinner,Phone,Completed,2026-03-12 18:24:17,1,Logan Parker,logan.parker@icloud.com,604-271-1548,VIP guest,Gluten-free needed,2-TOP-01,2026-03-13 18:24:17,2026-03-13 20:18:17,114,0,Jake T.
RES-000498,2026-03-13,2026-03-13 18:30:15,2,Dinner,Resy,Canceled,2026-03-13 07:30:15,0,Claire Lewis,claire.lewis@icloud.com,604-264-7196,,High chair needed,2-TOP-07,,,,,
RES-000489,2026-03-13,2026-03-13 18:37:24,3,Dinner,Phone,Completed,2026-03-13 14:37:24,0,Stephanie Dubois,,604-621-6170,,,4-TOP-08,2026-03-13 18:37:24,2026-03-13 20:11:24,94,0,David L.
RES-000491,2026-03-13,2026-03-13 18:49:54,3,Dinner,OpenTable,Completed,2026-03-13 17:49:54,0,Claire King,claire.king@icloud.com,604-994-4556,Business dinner,,4-TOP-10,2026-03-13 18:52:54,2026-03-13 20:32:54,100,3,Maya C.
RES-000486,2026-03-13,2026-03-13 18:55:16,5,Dinner,Website,Completed,2026-03-13 10:55:16,0,Rachel Mueller,rachel.mueller@hotmail.com,604-726-3035,First time,High chair needed,6-TOP-01,2026-03-13 19:10:16,2026-03-13 21:27:16,137,15,Aisha R.
RES-000484,2026-03-13,2026-03-13 18:56:36,4,Dinner,Resy,Completed,2026-03-13 18:56:36,0,Brian Singh,brian.singh@gmail.com,604-307-8235,VIP guest,,4-TOP-10,2026-03-13 18:56:36,2026-03-13 20:31:36,95,0,Jake T.
RES-000478,2026-03-13,2026-03-13 18:57:19,2,Dinner,Walk-In,Canceled,2026-03-10 07:57:19,3,Yuki Parker,yuki.parker@shaw.ca,,VIP guest,,2-TOP-03,,,,,
RES-000501,2026-03-13,2026-03-13 18:57:40,2,Dinner,Resy,Completed,2026-03-13 09:57:40,0,Omar Martinez,omar.martinez@hotmail.com,604-305-2678,,Anniversary dinner — candle on dessert,2-TOP-08,2026-03-13 18:57:40,2026-03-13 20:26:40,89,0,David L.
RES-000502,2026-03-13,2026-03-13 19:03:44,6,Dinner,Phone,Canceled,2026-02-27 12:03:44,14,Yuki Scott,yuki.scott@icloud.com,604-376-4410,,,6-TOP-01,,,,,
RES-000492,2026-03-13,2026-03-13 19:12:31,2,Dinner,OpenTable,Completed,2026-03-13 19:12:31,0,Noah Lee,,604-692-9090,VIP guest,,2-TOP-01,2026-03-13 19:22:31,2026-03-13 20:41:31,79,10,Sarah M.
RES-000494,2026-03-13,2026-03-13 19:17:26,2,Dinner,Walk-In,Completed,2026-03-13 17:17:26,0,Claire Chen,claire.chen@shaw.ca,,VIP guest,,2-TOP-03,2026-03-13 19:17:26,2026-03-13 20:36:26,79,0,Emma W.
RES-000471,2026-03-13,2026-03-13 19:46:06,3,Dinner,Phone,No-Show,2026-03-13 14:46:06,0,Justin Hall,justin.hall@icloud.com,604-775-7048,,High chair needed,4-TOP-10,,,,,
RES-000488,2026-03-13,2026-03-13 19:49:07,2,Dinner,Phone,Completed,2026-03-12 17:49:07,1,Sven Nelson,sven.nelson@yahoo.ca,,First time,Allergic to shellfish,2-TOP-01,2026-03-13 19:59:07,2026-03-13 21:33:07,94,10,Emma W.
RES-000490,2026-03-13,2026-03-13 19:49:19,4,Dinner,Resy,Completed,2026-03-10 18:49:19,3,Carlos Patel,carlos.patel@icloud.com,604-268-5335,Celebrating birthday,,4-TOP-01,2026-03-13 19:49:19,2026-03-13 21:45:19,116,0,David L.
RES-000469,2026-03-13,2026-03-13 20:00:54,6,Dinner,OpenTable,Completed,2026-03-13 08:00:54,0,Samantha Anderson,samantha.anderson@icloud.com,,Regular — prefers patio,Quiet table please,6-TOP-01,2026-03-13 20:05:54,2026-03-13 22:13:54,128,5,David L.
RES-000499,2026-03-13,2026-03-13 20:06:13,4,Dinner,OpenTable,Canceled,2026-03-13 08:06:13,0,Jessica Nelson,jessica.nelson@icloud.com,604-285-6478,First time,,4-TOP-06,,,,,
RES-000470,2026-03-13,2026-03-13 20:06:44,4,Dinner,Phone,Completed,2026-03-13 08:06:44,0,David Jackson,david.jackson@outlook.com,604-764-1072,First time,High chair needed,4-TOP-08,2026-03-13 20:06:44,2026-03-13 21:35:44,89,0,Maya C.
RES-000487,2026-03-13,2026-03-13 20:10:42,2,Dinner,OpenTable,Completed,2026-03-13 17:10:42,0,Michael Gonzalez,michael.gonzalez@icloud.com,604-956-7943,,Anniversary dinner — candle on dessert,2-TOP-03,2026-03-13 20:10:42,2026-03-13 21:46:42,96,0,Jake T.
RES-000476,2026-03-13,2026-03-13 20:14:45,4,Dinner,OpenTable,Completed,2026-03-13 17:14:45,0,Ravi Parker,ravi.parker@shaw.ca,,,,4-TOP-03,2026-03-13 20:14:45,2026-03-13 21:50:45,96,0,Aisha R.
RES-000479,2026-03-13,2026-03-13 20:21:37,2,Dinner,Resy,Completed,2026-03-12 14:21:37,1,Mia Carter,mia.carter@outlook.com,604-661-5323,,Anniversary dinner — candle on dessert,2-TOP-01,2026-03-13 20:21:37,2026-03-13 22:10:37,109,0,Sarah M.
RES-000500,2026-03-13,2026-03-13 20:22:05,5,Dinner,Walk-In,Completed,2026-03-13 19:22:05,0,Nathan Rossi,nathan.rossi@yahoo.ca,604-867-2277,Celebrating birthday,Anniversary dinner — candle on dessert,6-TOP-02,2026-03-13 20:22:05,2026-03-13 22:14:05,112,0,Aisha R.
RES-000512,2026-03-14,2026-03-14 11:36:40,2,Lunch,OpenTable,Canceled,2026-03-13 07:36:40,1,Melissa Clark,,604-635-2068,,Quiet table please,2-TOP-01,,,,,
RES-000520,2026-03-14,2026-03-14 11:44:41,2,Lunch,Resy,Late Cancel,2026-03-14 09:44:41,0,David Morris,david.morris@yahoo.ca,,First time,,2-TOP-06,,,,,
RES-000517,2026-03-14,2026-03-14 11:59:59,3,Lunch,Resy,Canceled,2026-03-13 01:59:59,1,Mason Martinez,mason.martinez@gmail.com,604-941-7970,VIP guest,,4-TOP-06,,,,,
RES-000516,2026-03-14,2026-03-14 12:05:26,3,Lunch,OpenTable,Canceled,2026-03-13 04:05:26,1,Nathan Stewart,,604-684-8895,,,4-TOP-03,,,,,
RES-000506,2026-03-14,2026-03-14 12:06:10,4,Lunch,Walk-In,Completed,2026-03-13 05:06:10,1,Mei Martinez,mei.martinez@icloud.com,604-267-4083,Regular — prefers patio,,4-TOP-09,2026-03-14 12:21:10,2026-03-14 13:23:10,62,15,Sarah M.
RES-000515,2026-03-14,2026-03-14 12:12:42,4,Lunch,Walk-In,Completed,2026-03-14 11:12:42,0,Noah Harris,noah.harris@shaw.ca,,Regular — prefers patio,,4-TOP-10,2026-03-14 12:12:42,2026-03-14 13:14:42,62,0,Emma W.
RES-000510,2026-03-14,2026-03-14 12:35:48,6,Lunch,OpenTable,Completed,2026-03-14 09:35:48,0,Mei Harris,mei.harris@hotmail.com,604-933-2834,Business dinner,,6-TOP-01,2026-03-14 12:45:48,2026-03-14 13:57:48,72,10,Jake T.
RES-000511,2026-03-14,2026-03-14 12:36:36,5,Lunch,Resy,Completed,2026-03-14 03:36:36,0,Rebecca Brown,rebecca.brown@shaw.ca,604-912-6651,VIP guest,,6-TOP-01,2026-03-14 12:41:36,2026-03-14 14:08:36,87,5,Maya C.
RES-000503,2026-03-14,2026-03-14 12:40:13,5,Lunch,OpenTable,Completed,2026-03-07 11:40:13,7,Aiden Tanaka,aiden.tanaka@gmail.com,604-443-9780,,Vegetarian menu requested,6-TOP-02,2026-03-14 12:40:13,2026-03-14 14:18:13,98,0,Sarah M.
RES-000508,2026-03-14,2026-03-14 12:41:41,3,Lunch,OpenTable,Completed,2026-03-14 04:41:41,0,Nicole Collins,,604-201-9573,,Allergic to shellfish,4-TOP-08,2026-03-14 12:41:41,2026-03-14 13:38:41,57,0,David L.
RES-000509,2026-03-14,2026-03-14 12:47:53,4,Lunch,Phone,Completed,2026-03-14 02:47:53,0,Carlos Morris,carlos.morris@shaw.ca,604-337-6549,First time,Quiet table please,4-TOP-05,2026-03-14 13:02:53,2026-03-14 14:07:53,65,15,Emma W.
RES-000513,2026-03-14,2026-03-14 12:53:17,4,Lunch,Website,Completed,2026-03-14 07:53:17,0,Alex Robinson,,604-675-2955,,,4-TOP-10,2026-03-14 12:53:17,2026-03-14 14:17:17,84,0,Aisha R.
RES-000504,2026-03-14,2026-03-14 12:56:04,4,Lunch,Resy,Late Cancel,2026-03-14 09:56:04,0,Ryan Jackson,ryan.jackson@outlook.com,604-731-8731,Wine enthusiast,Quiet table please,4-TOP-03,,,,,
RES-000519,2026-03-14,2026-03-14 12:58:17,6,Lunch,OpenTable,Completed,2026-03-13 03:58:17,1,Aiden Martinez,aiden.martinez@outlook.com,604-606-4804,Business dinner,Allergic to shellfish,6-TOP-01,2026-03-14 12:58:17,2026-03-14 14:21:17,83,0,Emma W.
RES-000514,2026-03-14,2026-03-14 13:12:18,4,Lunch,Resy,Late Cancel,2026-03-13 01:12:18,1,Sakura King,sakura.king@icloud.com,604-773-4338,,,4-TOP-03,,,,,
RES-000507,2026-03-14,2026-03-14 13:20:45,3,Lunch,Resy,Completed,2026-03-13 08:20:45,1,Lauren Mueller,lauren.mueller@yahoo.ca,604-374-4652,,,4-TOP-04,2026-03-14 13:20:45,2026-03-14 14:26:45,66,0,Aisha R.
RES-000518,2026-03-14,2026-03-14 13:28:22,2,Lunch,OpenTable,Completed,2026-02-21 05:28:22,21,Olivia Wilson,,,VIP guest,Gluten-free needed,2-TOP-08,2026-03-14 13:28:22,2026-03-14 14:46:22,78,0,David L.
RES-000505,2026-03-14,2026-03-14 13:29:29,1,Lunch,Walk-In,Completed,2026-03-14 11:29:29,0,Kayla Campbell,kayla.campbell@hotmail.com,604-223-1112,First time,High chair needed,2-TOP-01,2026-03-14 13:37:29,2026-03-14 14:51:29,74,8,Maya C.
RES-000565,2026-03-14,2026-03-14 17:31:04,2,Dinner,Phone,Completed,2026-03-13 11:31:04,1,Mei Adams,mei.adams@yahoo.ca,604-275-7892,Regular — prefers patio,,2-TOP-07,2026-03-14 17:36:04,2026-03-14 18:56:04,80,5,Maya C.
RES-000525,2026-03-14,2026-03-14 17:35:09,3,Dinner,Resy,Completed,2026-03-13 16:35:09,1,Olivia Nelson,,604-629-1840,VIP guest,,4-TOP-06,2026-03-14 17:35:09,2026-03-14 19:03:09,88,0,Sarah M.
RES-000559,2026-03-14,2026-03-14 17:41:38,6,Dinner,Resy,Completed,2026-03-07 15:41:38,7,Sophia Ivanov,sophia.ivanov@icloud.com,604-967-3553,,,6-TOP-02,2026-03-14 17:46:38,2026-03-14 19:58:38,132,5,David L.
RES-000530,2026-03-14,2026-03-14 17:50:16,2,Dinner,Website,Completed,2026-03-14 13:50:16,0,Hans Suzuki,hans.suzuki@outlook.com,604-926-5923,VIP guest,Window seat preferred,2-TOP-08,2026-03-14 17:50:16,2026-03-14 19:44:16,114,0,Maya C.
RES-000563,2026-03-14,2026-03-14 17:50:30,2,Dinner,Phone,No-Show,2026-03-11 16:50:30,3,Amber Ivanov,amber.ivanov@hotmail.com,604-692-4080,Wine enthusiast,,2-TOP-01,,,,,
RES-000538,2026-03-14,2026-03-14 18:02:56,2,Dinner,OpenTable,Completed,2026-03-14 06:02:56,0,Maria Nakamura,maria.nakamura@yahoo.ca,604-505-5919,Regular — prefers patio,Anniversary dinner — candle on dessert,2-TOP-03,2026-03-14 18:12:56,2026-03-14 20:11:56,119,10,Sarah M.
RES-000548,2026-03-14,2026-03-14 18:05:50,2,Dinner,Phone,Canceled,2026-03-07 18:05:50,7,Wei Young,wei.young@icloud.com,604-585-9465,First time,High chair needed,2-TOP-05,,,,,
RES-000537,2026-03-14,2026-03-14 18:11:20,3,Dinner,Walk-In,Completed,2026-03-14 07:11:20,0,Yuki Thompson,yuki.thompson@gmail.com,,VIP guest,,4-TOP-04,2026-03-14 18:11:20,2026-03-14 20:01:20,110,0,Maya C.
RES-000561,2026-03-14,2026-03-14 18:12:46,1,Dinner,Walk-In,Completed,2026-03-14 06:12:46,0,Priya Roberts,priya.roberts@outlook.com,604-945-9630,VIP guest,,2-TOP-07,2026-03-14 18:15:46,2026-03-14 20:05:46,110,3,Emma W.
