Receipt_ID,Sequence_Number,Creation_Date,Finalized_Date,Status,Type,Void_Status,Table_ID,Table_Name,Floor_ID,Floor_Name,Course_Number,User_ID,Username,Customer_ID,Customer_Name,Customer_Email,Number_of_Seats,Net_Total,Taxes,Total,Tip,Extra,Parent_ID,Has_Children,Delivery_Date
R000844.01,844,2026-03-10 12:40:00,2026-03-10 13:37:00,Paid,Dine-In,,T-12,Table 12,F-001,Main Dining,,U-1005,Dylan R.,,,,4,235.00,GST: $11.75,250.25,35.25,,,False,
R000845.01,845,2026-03-10 12:55:00,2026-03-10 13:10:00,Paid,Takeout,,T-04,Table 4,F-001,Main Dining,,U-1003,Mika T.,,,,2,142.00,GST: $7.10,155.10,14.20,,,False,
R000846.01,846,2026-03-10 13:21:00,2026-03-10 14:19:00,Paid,Dine-In,,T-21,Bar 1,F-003,Bar,,U-1004,Priya S.,,,,2,147.00,GST: $7.35,156.15,32.34,,,False,
R000847.01,847,2026-03-10 12:22:00,2026-03-10 13:10:00,Paid,Dine-In,,T-22,Bar 2,F-003,Bar,,U-1006,Olivia C.,,,,2,193.00,GST: $9.65,207.75,34.74,,,False,
R000848.01,848,2026-03-10 18:44:00,2026-03-10 19:57:00,Paid,Dine-In,,T-08,Table 8,F-001,Main Dining,,U-1001,Sarah M.,,,,2,195.00,GST: $9.75,209.15,35.10,,,False,
R000849.01,849,2026-03-10 20:34:00,2026-03-10 21:47:00,Paid,Dine-In,,T-10,Table 10,F-001,Main Dining,,U-1005,Dylan R.,C-0052,Ravi Singh,ravi.singh59@outlook.com,2,118.00,GST: $5.90,124.80,23.60,,,False,
R000850.01,850,2026-03-10 20:37:00,2026-03-10 21:33:00,Paid,Dine-In,,T-22,Bar 2,F-003,Bar,,U-1005,Dylan R.,C-0035,Rebecca Singh,rebecca.singh36@gmail.com,2,77.00,GST: $3.85,80.85,15.40,,,False,
R000851.01,851,2026-03-10 17:44:00,2026-03-10 19:09:00,Paid,Dine-In,,T-13,Table 13,F-001,Main Dining,,U-1002,James L.,C-0103,Samantha Silva,samantha.silva45@hotmail.com,2,130.00,GST: $6.50,139.80,23.40,,,False,
R000852.01,852,2026-03-10 17:51:00,2026-03-10 19:10:00,Paid,Dine-In,,T-20,Patio 6,F-002,Patio,,U-1001,Sarah M.,C-0159,Priya Robinson,priya.robinson79@gmail.com,2,137.00,GST: $6.85,148.35,27.40,,,False,
R000853.01,853,2026-03-10 20:22:00,2026-03-10 21:41:00,Paid,Dine-In,,T-02,Table 2,F-001,Main Dining,,U-1004,Priya S.,C-0046,Eric Watanabe,eric.watanabe71@outlook.com,3,184.00,GST: $9.20,194.80,33.12,,,False,
R000854.01,854,2026-03-10 18:28:00,2026-03-10 19:50:00,Paid,Dine-In,,T-08,Table 8,F-001,Main Dining,,U-1002,James L.,C-0047,Kimberly Hansen,kimberly.hansen71@gmail.com,2,125.00,GST: $6.25,136.15,22.50,,,False,
R000855.01,855,2026-03-10 17:31:00,2026-03-10 19:10:00,Paid,Dine-In,,T-21,Bar 1,F-003,Bar,,U-1003,Mika T.,C-0100,Viktor Anderson,viktor.anderson4@gmail.com,1,88.00,GST: $4.40,93.90,17.60,,,False,
R000856.01,856,2026-03-10 19:31:00,2026-03-10 20:50:00,Paid,Dine-In,,T-24,Bar 4,F-003,Bar,,U-1001,Sarah M.,C-0149,Jennifer Hernandez,jennifer.hernandez40@icloud.com,2,201.00,GST: $10.05,214.35,40.20,,,False,
R000857.01,857,2026-03-10 17:52:00,2026-03-10 19:18:00,Paid,Dine-In,,T-02,Table 2,F-001,Main Dining,,U-1002,James L.,,,,2,162.00,GST: $8.10,171.00,29.16,,,False,
R000858.01,858,2026-03-10 18:12:00,2026-03-10 18:52:00,Paid,Dine-In,,T-22,Bar 2,F-003,Bar,,U-1005,Dylan R.,,,,2,202.00,GST: $10.10,217.20,40.40,,,False,
R000859.01,859,2026-03-10 20:27:00,2026-03-10 21:21:00,Paid,Dine-In,,T-03,Table 3,F-001,Main Dining,,U-1001,Sarah M.,C-0093,Keith Weber,keith.weber93@yahoo.ca,2,157.00,GST: $7.85,168.35,28.26,,,False,
R000860.01,860,2026-03-10 19:52:00,2026-03-10 20:41:00,Paid,Dine-In,,T-11,Table 11,F-001,Main Dining,,U-1006,Olivia C.,C-0040,Leo Nelson,leo.nelson49@gmail.com,4,323.00,GST: $16.15,344.05,64.60,,,False,
R000861.01,861,2026-03-10 20:57:00,2026-03-10 21:17:00,Paid,Takeout,,T-07,Table 7,F-001,Main Dining,,U-1002,James L.,C-0041,Eric Baker,eric.baker52@yahoo.ca,2,143.00,GST: $7.15,151.95,21.45,,,False,
R000862.01,862,2026-03-10 17:37:00,2026-03-10 17:56:00,Paid,Takeout,,T-13,Table 13,F-001,Main Dining,,U-1001,Sarah M.,C-0082,Kevin Baker,kevin.baker55@gmail.com,6,366.00,GST: $18.30,389.70,0.00,,,False,
R000863.01,863,2026-03-10 17:41:00,2026-03-10 19:18:00,Paid,Dine-In,,T-14,Table 14,F-001,Main Dining,,U-1003,Mika T.,,,,2,179.00,GST: $8.95,192.85,32.22,,,False,
R000864.01,864,2026-03-10 20:54:00,2026-03-10 21:40:00,Paid,Dine-In,,T-06,Table 6,F-001,Main Dining,,U-1004,Priya S.,C-0159,Priya Robinson,priya.robinson79@gmail.com,2,142.00,GST: $7.10,152.50,31.24,,,False,
R000865.01,865,2026-03-10 19:34:00,2026-03-10 21:13:00,Paid,Dine-In,,T-21,Bar 1,F-003,Bar,,U-1003,Mika T.,,,,2,168.00,GST: $8.40,178.00,30.24,,,False,
R000866.01,866,2026-03-10 20:43:00,2026-03-10 22:23:00,Paid,Dine-In,,T-10,Table 10,F-001,Main Dining,,U-1003,Mika T.,C-0086,Felix Tran,felix.tran82@icloud.com,2,179.00,GST: $8.95,192.75,35.80,,,False,
R000867.01,867,2026-03-10 19:00:00,2026-03-10 20:29:00,Paid,Dine-In,,T-04,Table 4,F-001,Main Dining,,U-1005,Dylan R.,,,,4,260.00,GST: $13.00,282.90,52.00,,,False,
R000868.01,868,2026-03-10 19:40:00,2026-03-10 21:03:00,Paid,Dine-In,,T-16,Patio 2,F-002,Patio,,U-1002,James L.,,,,3,206.00,GST: $10.30,218.90,45.32,,,False,
R000869.01,869,2026-03-10 18:38:00,2026-03-10 20:09:00,Paid,Dine-In,,T-18,Patio 4,F-002,Patio,,U-1006,Olivia C.,,,,4,294.00,GST: $14.70,315.70,64.68,,,False,
R000870.01,870,2026-03-10 18:10:00,2026-03-10 18:59:00,Paid,Dine-In,,T-06,Table 6,F-001,Main Dining,,U-1002,James L.,C-0092,Priya Nelson,priya.nelson50@outlook.com,4,285.20,GST: $14.26,303.68,57.04,,,False,
R000871.01,871,2026-03-10 20:16:00,2026-03-10 20:43:00,Paid,Takeout,,T-06,Table 6,F-001,Main Dining,,U-1004,Priya S.,C-0043,Patrick Kim,patrick.kim45@yahoo.ca,4,329.00,GST: $16.45,359.15,16.45,,,False,
R000872.01,872,2026-03-10 18:56:00,2026-03-10 20:09:00,Paid,Dine-In,,T-23,Bar 3,F-003,Bar,,U-1006,Olivia C.,C-0158,Joel Nakamura,joel.nakamura41@gmail.com,2,109.00,GST: $5.45,114.45,21.80,,,False,
R000873.01,873,2026-03-10 20:54:00,2026-03-10 22:00:00,Paid,Dine-In,,T-15,Patio 1,F-002,Patio,,U-1002,James L.,C-0045,Andrea Nguyen,andrea.nguyen80@yahoo.ca,2,164.00,GST: $8.20,173.10,32.80,,,False,
R000874.01,874,2026-03-10 18:36:00,2026-03-10 19:02:00,Paid,Takeout,,T-04,Table 4,F-001,Main Dining,,U-1002,James L.,C-0042,Zara Larsen,zara.larsen43@gmail.com,1,128.00,GST: $6.40,137.70,0.00,,,False,
R000875.01,875,2026-03-10 19:54:00,2026-03-10 20:24:00,Paid,Takeout,,T-19,Patio 5,F-002,Patio,,U-1002,James L.,,,,2,183.00,GST: $9.15,196.95,27.45,,,False,
R000876.01,876,2026-03-10 19:56:00,2026-03-10 21:34:00,Paid,Dine-In,,T-20,Patio 6,F-002,Patio,,U-1002,James L.,C-0057,Jessica Martinez,jessica.martinez46@yahoo.ca,2,134.00,GST: $6.70,142.30,24.12,,,False,
R000877.01,877,2026-03-10 18:33:00,2026-03-10 19:50:00,Paid,Dine-In,,T-23,Bar 3,F-003,Bar,,U-1001,Sarah M.,,,,2,183.00,GST: $9.15,197.75,27.45,,,False,
R000878.01,878,2026-03-10 18:23:00,2026-03-10 19:47:00,Voided,Dine-In,Voided,T-24,Bar 4,F-003,Bar,,U-1002,James L.,,,,2,94.00,GST: $4.70,100.30,0.00,,,False,
R000879.01,879,2026-03-10 20:19:00,2026-03-10 21:57:00,Paid,Dine-In,,T-06,Table 6,F-001,Main Dining,,U-1003,Mika T.,,,,4,166.65,GST: $8.33,177.75,33.33,,,False,
R000880.01,880,2026-03-10 20:15:00,2026-03-10 21:09:00,Paid,Dine-In,,T-11,Table 11,F-001,Main Dining,,U-1001,Sarah M.,,,,2,0.00,GST: $0.00,0.00,0.00,,,False,
R000881.01,881,2026-03-10 18:04:00,2026-03-10 19:17:00,Paid,Dine-In,,T-09,Table 9,F-001,Main Dining,,U-1005,Dylan R.,C-0078,Lauren Lewis,lauren.lewis11@outlook.com,2,140.75,GST: $7.04,150.66,30.96,,,False,
R000882.01,882,2026-03-10 20:32:00,2026-03-10 20:57:00,Paid,Takeout,,T-15,Patio 1,F-002,Patio,,U-1005,Dylan R.,,,,4,250.00,GST: $12.50,265.10,37.50,,,False,
R000883.01,883,2026-03-10 19:14:00,2026-03-10 20:03:00,Paid,Dine-In,,T-03,Table 3,F-001,Main Dining,,U-1001,Sarah M.,C-0122,Nicole Roberts,nicole.roberts92@yahoo.ca,4,214.40,GST: $10.72,226.92,42.88,,,False,
R000884.01,884,2026-03-10 20:29:00,2026-03-10 22:00:00,Paid,Dine-In,,T-09,Table 9,F-001,Main Dining,,U-1004,Priya S.,,,,2,144.00,GST: $7.20,152.80,21.60,,,False,
R000885.01,885,2026-03-10 20:53:00,2026-03-10 21:41:00,Paid,Dine-In,,T-14,Table 14,F-001,Main Dining,,U-1006,Olivia C.,C-0117,Jonathan Collins,jonathan.collins36@outlook.com,2,137.00,GST: $6.85,146.55,24.66,,,False,
R000886.01,886,2026-03-10 18:40:00,2026-03-10 19:56:00,Paid,Dine-In,,T-03,Table 3,F-001,Main Dining,,U-1001,Sarah M.,C-0047,Kimberly Hansen,kimberly.hansen71@gmail.com,3,250.00,GST: $12.50,266.10,37.50,,,False,
R000887.01,887,2026-03-10 18:22:00,2026-03-10 19:43:00,Paid,Dine-In,,T-07,Table 7,F-001,Main Dining,,U-1004,Priya S.,C-0006,Diego Wright,diego.wright85@outlook.com,2,129.00,GST: $6.45,140.45,25.80,,,False,
R000888.01,888,2026-03-10 18:33:00,2026-03-10 19:57:00,Paid,Dine-In,,T-06,Table 6,F-001,Main Dining,,U-1006,Olivia C.,,,,4,305.00,GST: $15.25,327.25,61.00,,,False,
R000889.01,889,2026-03-10 18:04:00,2026-03-10 19:05:00,Paid,Dine-In,,T-18,Patio 4,F-002,Patio,,U-1003,Mika T.,,,,4,261.00,GST: $13.05,278.15,39.15,,,False,
R000890.01,890,2026-03-11 13:05:00,2026-03-11 13:56:00,Paid,Dine-In,,T-20,Patio 6,F-002,Patio,,U-1006,Olivia C.,,,,2,107.00,GST: $5.35,115.85,26.75,,,False,
R000891.01,891,2026-03-11 13:11:00,2026-03-11 14:36:00,Paid,Dine-In,,T-19,Patio 5,F-002,Patio,,U-1002,James L.,,,,2,99.60,GST: $4.98,104.58,21.91,,,False,
R000892.01,892,2026-03-11 12:15:00,2026-03-11 13:23:00,Paid,Dine-In,,T-20,Patio 6,F-002,Patio,,U-1001,Sarah M.,,,,2,110.00,GST: $5.50,119.00,22.00,,,False,
R000893.01,893,2026-03-11 12:42:00,2026-03-11 13:48:00,Paid,Dine-In,,T-19,Patio 5,F-002,Patio,,U-1001,Sarah M.,C-0102,Raj Hernandez,raj.hernandez82@yahoo.ca,2,140.00,GST: $7.00,149.50,25.20,,,False,
R000894.01,894,2026-03-11 11:30:00,2026-03-11 12:24:00,Paid,Dine-In,,T-17,Patio 3,F-002,Patio,,U-1001,Sarah M.,C-0106,Heather Wright,heather.wright81@gmail.com,2,212.00,GST: $10.60,226.20,42.40,,,False,
R000895.01,895,2026-03-11 12:19:00,2026-03-11 13:07:00,Paid,Dine-In,,T-03,Table 3,F-001,Main Dining,,U-1006,Olivia C.,,,,2,146.00,GST: $7.30,155.10,36.50,,,False,
R000896.01,896,2026-03-11 12:03:00,2026-03-11 13:14:00,Paid,Dine-In,,T-12,Table 12,F-001,Main Dining,,U-1003,Mika T.,,,,2,229.00,GST: $11.45,245.95,34.35,,,False,
R000897.01,897,2026-03-11 12:37:00,2026-03-11 13:19:00,Paid,Dine-In,,T-17,Patio 3,F-002,Patio,,U-1004,Priya S.,C-0071,Ashley Nakamura,ashley.nakamura63@hotmail.com,2,147.00,GST: $7.35,158.05,22.05,,,False,
R000898.01,898,2026-03-11 12:23:00,2026-03-11 13:40:00,Paid,Dine-In,,T-02,Table 2,F-001,Main Dining,,U-1001,Sarah M.,C-0039,Sven Lewis,sven.lewis53@gmail.com,4,297.00,GST: $14.85,316.65,59.40,,,False,
R000899.01,899,2026-03-11 11:59:00,2026-03-11 12:29:00,Paid,Takeout,,T-21,Bar 1,F-003,Bar,,U-1006,Olivia C.,C-0020,Amanda Stewart,amanda.stewart76@outlook.com,2,113.00,GST: $5.65,121.05,11.30,,,False,
R000900.01,900,2026-03-11 13:26:00,2026-03-11 14:47:00,Paid,Dine-In,,T-22,Bar 2,F-003,Bar,,U-1001,Sarah M.,,,,2,187.00,GST: $9.35,200.75,41.14,,,False,
R000901.01,901,2026-03-11 12:39:00,2026-03-11 12:58:00,Paid,Takeout,,T-11,Table 11,F-001,Main Dining,,U-1005,Dylan R.,C-0151,Robert Stewart,robert.stewart18@outlook.com,4,321.00,GST: $16.05,340.45,32.10,,,False,
R000902.01,902,2026-03-11 12:01:00,2026-03-11 12:54:00,Paid,Dine-In,,T-24,Bar 4,F-003,Bar,,U-1003,Mika T.,,,,2,141.00,GST: $7.05,151.45,21.15,,,False,
R000903.01,903,2026-03-11 11:56:00,2026-03-11 13:13:00,Paid,Dine-In,,T-07,Table 7,F-001,Main Dining,,U-1005,Dylan R.,,,,2,63.00,GST: $3.15,66.15,12.60,,,False,
R000904.01,904,2026-03-11 13:21:00,2026-03-11 13:49:00,Paid,Takeout,,T-03,Table 3,F-001,Main Dining,,U-1004,Priya S.,,,,3,249.00,GST: $12.45,268.55,0.00,,,False,
R000905.01,905,2026-03-11 11:39:00,2026-03-11 13:15:00,Paid,Dine-In,,T-08,Table 8,F-001,Main Dining,,U-1006,Olivia C.,,,,2,185.00,GST: $9.25,198.35,37.00,,,False,
R000906.01,906,2026-03-11 12:20:00,2026-03-11 13:47:00,Paid,Dine-In,,T-04,Table 4,F-001,Main Dining,,U-1004,Priya S.,C-0150,Laura Collins,laura.collins12@icloud.com,4,218.00,GST: $10.90,232.30,39.24,,,False,
R000907.01,907,2026-03-11 13:14:00,2026-03-11 14:25:00,Paid,Dine-In,,T-12,Table 12,F-001,Main Dining,,U-1004,Priya S.,C-0128,Andrew Sanchez,andrew.sanchez98@yahoo.ca,6,379.40,GST: $18.97,409.67,94.85,,,False,
R000908.01,908,2026-03-11 13:25:00,2026-03-11 14:41:00,Paid,Dine-In,,T-05,Table 5,F-001,Main Dining,,U-1005,Dylan R.,,,,4,222.00,GST: $11.10,238.40,39.96,,,False,
R000909.01,909,2026-03-11 12:39:00,2026-03-11 14:02:00,Paid,Dine-In,,T-07,Table 7,F-001,Main Dining,,U-1003,Mika T.,C-0041,Eric Baker,eric.baker52@yahoo.ca,2,64.00,GST: $3.20,68.10,12.80,,,False,
R000910.01,910,2026-03-11 13:03:00,2026-03-11 13:45:00,Paid,Dine-In,,T-01,Table 1,F-001,Main Dining,,U-1006,Olivia C.,,,,2,117.00,GST: $5.85,124.65,23.40,,,False,
R000911.01,911,2026-03-11 12:16:00,2026-03-11 12:43:00,Paid,Takeout,,T-23,Bar 3,F-003,Bar,,U-1003,Mika T.,,,,2,57.00,GST: $2.85,59.85,5.70,,,False,
R000912.01,912,2026-03-11 12:34:00,2026-03-11 14:03:00,Paid,Dine-In,,T-15,Patio 1,F-002,Patio,,U-1003,Mika T.,,,,4,284.00,GST: $14.20,303.10,62.48,,,False,
R000913.01,913,2026-03-11 11:39:00,2026-03-11 12:30:00,Paid,Dine-In,,T-06,Table 6,F-001,Main Dining,,U-1001,Sarah M.,C-0035,Rebecca Singh,rebecca.singh36@gmail.com,2,92.00,GST: $4.60,98.50,20.24,,,False,
R000914.01,914,2026-03-11 13:15:00,2026-03-11 14:22:00,Paid,Dine-In,,T-23,Bar 3,F-003,Bar,,U-1001,Sarah M.,,,,2,136.00,GST: $6.80,147.30,20.40,,,False,
R000915.01,915,2026-03-11 13:30:00,2026-03-11 14:38:00,Paid,Dine-In,,T-14,Table 14,F-001,Main Dining,,U-1003,Mika T.,C-0009,Iris Fernandez,iris.fernandez99@gmail.com,2,36.00,GST: $1.80,38.80,5.40,,,False,
R000916.01,916,2026-03-11 19:31:00,2026-03-11 21:04:00,Paid,Dine-In,,T-08,Table 8,F-001,Main Dining,,U-1006,Olivia C.,,,,2,112.00,GST: $5.60,117.60,22.40,,,False,
R000917.01,917,2026-03-11 19:10:00,2026-03-11 19:56:00,Paid,Dine-In,,T-10,Table 10,F-001,Main Dining,,U-1001,Sarah M.,,,,2,126.00,GST: $6.30,132.30,18.90,,,False,
R000918.01,918,2026-03-11 20:04:00,2026-03-11 21:04:00,Paid,Dine-In,,T-04,Table 4,F-001,Main Dining,,U-1001,Sarah M.,C-0016,Lisa Silva,lisa.silva63@gmail.com,4,404.00,GST: $20.20,433.20,101.00,,,False,
R000919.01,919,2026-03-11 20:55:00,2026-03-11 22:21:00,Paid,Dine-In,,T-08,Table 8,F-001,Main Dining,,U-1003,Mika T.,C-0086,Felix Tran,felix.tran82@icloud.com,2,103.00,GST: $5.15,108.15,25.75,,,False,
R000920.01,920,2026-03-11 20:58:00,2026-03-11 21:28:00,Paid,Takeout,,T-23,Bar 3,F-003,Bar,,U-1004,Priya S.,C-0030,Sophie Evans,sophie.evans31@yahoo.ca,2,129.00,GST: $6.45,137.95,6.45,,,False,
R000921.01,921,2026-03-11 19:19:00,2026-03-11 20:19:00,Paid,Dine-In,,T-03,Table 3,F-001,Main Dining,,U-1005,Dylan R.,C-0087,Andrew Walker,andrew.walker37@icloud.com,4,314.00,GST: $15.70,338.50,62.80,,,False,
R000922.01,922,2026-03-11 18:12:00,2026-03-11 19:30:00,Paid,Dine-In,,T-06,Table 6,F-001,Main Dining,,U-1005,Dylan R.,C-0027,Luca Rossi,luca.rossi28@gmail.com,4,237.00,GST: $11.85,254.95,42.66,,,False,
R000923.01,923,2026-03-11 19:31:00,2026-03-11 21:03:00,Paid,Dine-In,,T-21,Bar 1,F-003,Bar,,U-1001,Sarah M.,,,,2,105.00,GST: $5.25,112.05,23.10,,,False,
R000924.01,924,2026-03-11 20:57:00,2026-03-11 21:50:00,Paid,Dine-In,,T-10,Table 10,F-001,Main Dining,,U-1006,Olivia C.,,,,2,172.00,GST: $8.60,182.40,43.00,,,False,
R000925.01,925,2026-03-11 19:58:00,2026-03-11 21:13:00,Paid,Dine-In,,T-01,Table 1,F-001,Main Dining,,U-1001,Sarah M.,,,,4,285.00,GST: $14.25,304.75,51.30,,,False,
R000926.01,926,2026-03-11 17:41:00,2026-03-11 19:10:00,Paid,Dine-In,,T-20,Patio 6,F-002,Patio,,U-1002,James L.,C-0067,Andrew Nguyen,andrew.nguyen91@outlook.com,2,194.00,GST: $9.70,209.30,42.68,,,False,
R000927.01,927,2026-03-11 19:07:00,2026-03-11 20:30:00,Paid,Dine-In,,T-08,Table 8,F-001,Main Dining,,U-1006,Olivia C.,,,,2,109.00,GST: $5.45,116.25,19.62,,,False,
R000928.01,928,2026-03-11 18:15:00,2026-03-11 19:40:00,Paid,Dine-In,,T-20,Patio 6,F-002,Patio,,U-1002,James L.,,,,1,87.30,GST: $4.37,93.67,17.46,,,False,
R000929.01,929,2026-03-11 20:48:00,2026-03-11 21:56:00,Paid,Dine-In,,T-14,Table 14,F-001,Main Dining,,U-1004,Priya S.,,,,4,216.00,GST: $10.80,232.50,43.20,,,False,
R000930.01,930,2026-03-11 18:20:00,2026-03-11 18:45:00,Paid,Takeout,,T-14,Table 14,F-001,Main Dining,,U-1004,Priya S.,,,,4,218.00,GST: $10.90,231.60,32.70,,,False,
R000931.01,931,2026-03-11 20:49:00,2026-03-11 22:00:00,Paid,Dine-In,,T-06,Table 6,F-001,Main Dining,,U-1005,Dylan R.,C-0080,Ingrid Anderson,ingrid.anderson34@gmail.com,3,238.00,GST: $11.90,252.60,52.36,,,False,
R000932.01,932,2026-03-11 18:43:00,2026-03-11 19:46:00,Paid,Dine-In,,T-17,Patio 3,F-002,Patio,,U-1003,Mika T.,,,,3,265.00,GST: $13.25,283.35,53.00,,,False,
R000933.01,933,2026-03-11 20:33:00,2026-03-11 21:19:00,Paid,Dine-In,,T-18,Patio 4,F-002,Patio,,U-1003,Mika T.,,,,2,129.00,GST: $6.45,136.45,32.25,,,False,
R000934.01,934,2026-03-11 18:31:00,2026-03-11 20:00:00,Paid,Dine-In,,T-02,Table 2,F-001,Main Dining,,U-1001,Sarah M.,C-0100,Viktor Anderson,viktor.anderson4@gmail.com,4,335.40,GST: $16.77,359.77,83.85,,,False,
R000935.01,935,2026-03-11 17:44:00,2026-03-11 19:00:00,Paid,Dine-In,,T-15,Patio 1,F-002,Patio,,U-1005,Dylan R.,,,,4,342.00,GST: $17.10,370.10,61.56,,,False,
R000936.01,936,2026-03-11 18:31:00,2026-03-11 18:49:00,Paid,Takeout,,T-02,Table 2,F-001,Main Dining,,U-1002,James L.,C-0001,Viktor White,viktor.white32@outlook.com,2,109.00,GST: $5.45,114.45,0.00,,,False,
R000937.01,937,2026-03-11 21:00:00,2026-03-11 22:25:00,Paid,Dine-In,,T-21,Bar 1,F-003,Bar,,U-1006,Olivia C.,,,,2,94.00,GST: $4.70,101.30,16.92,,,False,
R000938.01,938,2026-03-11 18:32:00,2026-03-11 19:37:00,Paid,Dine-In,,T-20,Patio 6,F-002,Patio,,U-1002,James L.,,,,2,224.00,GST: $11.20,242.50,44.80,,,False,
R000939.01,939,2026-03-11 20:18:00,2026-03-11 21:25:00,Paid,Dine-In,,T-09,Table 9,F-001,Main Dining,,U-1005,Dylan R.,,,,2,183.00,GST: $9.15,196.35,40.26,,,False,
R000940.01,940,2026-03-11 17:47:00,2026-03-11 18:35:00,Paid,Dine-In,,T-04,Table 4,F-001,Main Dining,,U-1003,Mika T.,,,,4,256.00,GST: $12.80,275.90,46.08,,,False,
R000941.01,941,2026-03-11 19:56:00,2026-03-11 20:59:00,Paid,Dine-In,,T-09,Table 9,F-001,Main Dining,,U-1003,Mika T.,C-0016,Lisa Silva,lisa.silva63@gmail.com,2,108.00,GST: $5.40,113.40,19.44,,,False,
R000942.01,942,2026-03-11 19:26:00,2026-03-11 20:18:00,Paid,Dine-In,,T-08,Table 8,F-001,Main Dining,,U-1004,Priya S.,C-0013,Joel Cook,joel.cook33@hotmail.com,2,126.00,GST: $6.30,134.20,31.50,,,False,
R000943.01,943,2026-03-11 17:49:00,2026-03-11 18:36:00,Paid,Dine-In,,T-06,Table 6,F-001,Main Dining,,U-1004,Priya S.,,,,4,286.90,GST: $14.34,304.44,57.38,,,False,
R000944.01,944,2026-03-11 18:55:00,2026-03-11 20:13:00,Paid,Dine-In,,T-15,Patio 1,F-002,Patio,,U-1003,Mika T.,,,,4,298.00,GST: $14.90,315.80,44.70,,,False,
R000945.01,945,2026-03-11 18:43:00,2026-03-11 19:46:00,Paid,Dine-In,,T-02,Table 2,F-001,Main Dining,,U-1001,Sarah M.,C-0015,Patrick Weber,patrick.weber81@yahoo.ca,2,98.00,GST: $4.90,102.90,24.50,,,False,
R000946.01,946,2026-03-11 18:05:00,2026-03-11 19:21:00,Paid,Dine-In,,T-18,Patio 4,F-002,Patio,,U-1001,Sarah M.,C-0140,Vanessa Sanchez,vanessa.sanchez31@gmail.com,4,207.75,GST: $10.39,220.74,31.16,,,False,
R000947.01,947,2026-03-11 18:34:00,2026-03-11 18:57:00,Paid,Takeout,,T-19,Patio 5,F-002,Patio,,U-1004,Priya S.,,,,2,112.00,GST: $5.60,121.10,0.00,,,False,
R000948.01,948,2026-03-11 20:20:00,2026-03-11 21:09:00,Paid,Dine-In,,T-22,Bar 2,F-003,Bar,,U-1002,James L.,C-0058,Liam Silva,liam.silva29@yahoo.ca,2,129.00,GST: $6.45,135.45,23.22,,,False,
R000949.01,949,2026-03-11 20:06:00,2026-03-11 21:40:00,Paid,Dine-In,,T-17,Patio 3,F-002,Patio,,U-1002,James L.,C-0122,Nicole Roberts,nicole.roberts92@yahoo.ca,4,257.80,GST: $12.89,279.29,46.40,,,False,
R000950.01,950,2026-03-11 18:14:00,2026-03-11 19:40:00,Paid,Dine-In,,T-17,Patio 3,F-002,Patio,,U-1004,Priya S.,C-0070,Justin Rossi,justin.rossi44@yahoo.ca,4,320.00,GST: $16.00,342.90,48.00,,,False,
R000951.01,951,2026-03-11 18:02:00,2026-03-11 19:19:00,Voided,Dine-In,Voided,T-21,Bar 1,F-003,Bar,,U-1005,Dylan R.,,,,2,137.00,GST: $6.85,143.85,0.00,,,False,
R000952.01,952,2026-03-11 19:23:00,2026-03-11 20:40:00,Paid,Dine-In,,T-04,Table 4,F-001,Main Dining,,U-1002,James L.,C-0062,Ethan Brown,ethan.brown3@hotmail.com,1,0.00,GST: $0.00,0.00,0.00,,,False,
R000953.01,953,2026-03-11 19:34:00,2026-03-11 20:35:00,Paid,Dine-In,,T-20,Patio 6,F-002,Patio,,U-1006,Olivia C.,C-0046,Eric Watanabe,eric.watanabe71@outlook.com,2,110.00,GST: $5.50,115.50,24.20,,,False,
R000954.01,954,2026-03-11 18:52:00,2026-03-11 19:41:00,Paid,Dine-In,,T-04,Table 4,F-001,Main Dining,,U-1003,Mika T.,,,,3,306.00,GST: $15.30,333.20,76.50,,,False,
R000955.01,955,2026-03-11 18:41:00,2026-03-11 20:10:00,Paid,Dine-In,,T-04,Table 4,F-001,Main Dining,,U-1004,Priya S.,,,,4,299.00,GST: $14.95,318.95,59.80,,,False,
R000956.01,956,2026-03-11 19:03:00,2026-03-11 19:23:00,Paid,Takeout,,T-20,Patio 6,F-002,Patio,,U-1001,Sarah M.,,,,2,165.00,GST: $8.25,178.05,0.00,,,False,
R000957.01,957,2026-03-11 17:46:00,2026-03-11 18:55:00,Paid,Dine-In,,T-23,Bar 3,F-003,Bar,,U-1006,Olivia C.,,,,1,81.00,GST: $4.05,86.05,16.20,,,False,
R000958.01,958,2026-03-11 18:17:00,2026-03-11 19:35:00,Paid,Dine-In,,T-20,Patio 6,F-002,Patio,,U-1002,James L.,C-0061,Brian Suzuki,brian.suzuki3@hotmail.com,2,173.00,GST: $8.65,184.95,25.95,,,False,
R000959.01,959,2026-03-11 17:50:00,2026-03-11 18:13:00,Paid,Takeout,,T-03,Table 3,F-001,Main Dining,,U-1001,Sarah M.,,,,4,209.00,GST: $10.45,223.95,10.45,,,False,
R000960.01,960,2026-03-11 17:34:00,2026-03-11 19:01:00,Paid,Dine-In,,T-03,Table 3,F-001,Main Dining,,U-1006,Olivia C.,C-0049,Matthew Nakamura,matthew.nakamura12@outlook.com,4,219.00,GST: $10.95,235.45,39.42,,,False,
