Reservation_ID,Date,Reservation_Time,Party_Size,Service,Source,Status,Booked_At,Lead_Time_Days,Guest_Name,Guest_Email,Guest_Phone,Guest_Notes,Special_Request,Table_ID,Seated_Time,Departed_Time,Turn_Time_Minutes,Wait_Time_Minutes,Server_Assigned
RES-000432,2026-03-11,2026-03-11 18:45:00,4,Dinner,Resy,Completed,2026-03-11 16:45:00,0,Patrick Weber,patrick.weber81@yahoo.ca,604-719-2743,,Near the bar,T-03,2026-03-11 18:45:00,2026-03-11 20:32:00,107,0,Olivia C.
RES-000433,2026-03-11,2026-03-11 18:45:00,2,Dinner,Walk-In,Completed,2026-03-10 14:45:00,1,Daniel Morris,daniel.morris86@gmail.com,604-898-5088,,,T-22,2026-03-11 18:55:00,2026-03-11 20:17:00,82,10,Dylan R.
RES-000434,2026-03-11,2026-03-11 18:45:00,3,Dinner,Website,Completed,2026-03-09 18:45:00,2,Claire Bui,claire.bui36@icloud.com,604-632-4006,VIP — regular guest,,T-18,2026-03-11 18:45:00,2026-03-11 20:29:00,104,0,Mika T.
RES-000435,2026-03-11,2026-03-11 19:45:00,5,Dinner,Phone,Completed,2026-03-11 18:45:00,0,Hans Rossi,hans.rossi6@outlook.com,778-883-6053,,,T-12,2026-03-11 19:55:00,2026-03-11 21:54:00,119,10,Mika T.
RES-000436,2026-03-11,2026-03-11 17:30:00,4,Dinner,Phone,Completed,2026-03-06 15:30:00,5,Zara Larsen,zara.larsen43@gmail.com,778-895-9785,,,T-02,2026-03-11 17:30:00,2026-03-11 18:49:00,79,0,Olivia C.
RES-000437,2026-03-11,2026-03-11 19:45:00,3,Dinner,OpenTable,Completed,2026-03-05 13:45:00,6,Iris Reed,iris.reed31@yahoo.ca,604-654-8285,,,T-04,2026-03-11 19:45:00,2026-03-11 21:34:00,109,0,James L.
RES-000438,2026-03-11,2026-03-11 18:00:00,2,Dinner,Resy,Completed,2026-03-10 16:00:00,1,Heather Wright,heather.wright81@gmail.com,778-456-3240,,,T-20,2026-03-11 18:00:00,2026-03-11 19:26:00,86,0,Sarah M.
RES-000439,2026-03-11,2026-03-11 20:15:00,2,Dinner,OpenTable,Completed,2026-03-11 08:15:00,0,Ella Baker,ella.baker10@icloud.com,778-772-6802,Yelp Elite reviewer,,T-01,2026-03-11 20:15:00,2026-03-11 22:10:00,115,0,Priya S.
RES-000440,2026-03-11,2026-03-11 17:30:00,3,Dinner,OpenTable,Canceled,2026-02-28 08:30:00,11,Lauren Turner,lauren.turner14@hotmail.com,778-519-6761,,,T-13,,,,,Priya S.
RES-000441,2026-03-11,2026-03-11 19:45:00,2,Dinner,OpenTable,Completed,2026-03-09 13:45:00,2,Zara Taylor,zara.taylor50@icloud.com,778-808-9307,,,T-04,2026-03-11 19:45:00,2026-03-11 21:10:00,85,0,Sarah M.
RES-000442,2026-03-11,2026-03-11 20:00:00,2,Dinner,Phone,Completed,2026-03-03 12:00:00,8,Viktor Anderson,viktor.anderson4@gmail.com,778-370-5906,,,T-21,2026-03-11 20:00:00,2026-03-11 21:30:00,90,0,Mika T.
RES-000443,2026-03-11,2026-03-11 19:45:00,3,Dinner,OpenTable,Canceled,2026-03-11 18:45:00,0,Hugo Gonzalez,hugo.gonzalez53@gmail.com,778-592-4826,,,T-03,,,,,James L.
RES-000444,2026-03-11,2026-03-11 19:00:00,2,Dinner,Walk-In,Completed,2026-03-10 08:00:00,1,Joel Nakamura,joel.nakamura41@gmail.com,604-429-1461,,,T-10,2026-03-11 19:05:00,2026-03-11 21:03:00,118,5,Priya S.
RES-000445,2026-03-11,2026-03-11 20:00:00,4,Dinner,Phone,Completed,2026-03-03 15:00:00,8,Hans Rossi,hans.rossi6@outlook.com,778-883-6053,,,T-17,2026-03-11 20:15:00,2026-03-11 21:45:00,90,15,Priya S.
RES-000446,2026-03-11,2026-03-11 18:00:00,4,Dinner,OpenTable,Completed,2026-03-10 07:00:00,1,Laura Collins,laura.collins12@icloud.com,604-886-9624,,,T-13,2026-03-11 18:10:00,2026-03-11 20:09:00,119,10,James L.
RES-000447,2026-03-11,2026-03-11 20:15:00,4,Dinner,OpenTable,Completed,2026-03-10 08:15:00,1,Raj Hernandez,raj.hernandez82@yahoo.ca,604-437-8555,Always orders wagyu,Business dinner — separate checks,T-01,2026-03-11 20:25:00,2026-03-11 21:53:00,88,10,Olivia C.
RES-000448,2026-03-11,2026-03-11 19:45:00,2,Dinner,Phone,No-Show,2026-03-09 19:45:00,2,Nicole Roberts,nicole.roberts92@yahoo.ca,778-848-9984,,,T-12,,,,,James L.
RES-000449,2026-03-11,2026-03-11 18:15:00,2,Dinner,OpenTable,Canceled,2026-03-11 08:15:00,0,Ingrid Anderson,ingrid.anderson34@gmail.com,604-840-4457,,,T-10,,,,,Mika T.
RES-000450,2026-03-11,2026-03-11 18:30:00,2,Dinner,Phone,Completed,2026-03-02 09:30:00,9,Hiroshi Perez,hiroshi.perez57@gmail.com,778-752-9090,,,T-09,2026-03-11 18:30:00,2026-03-11 19:51:00,81,0,Sarah M.
RES-000451,2026-03-12,2026-03-12 12:30:00,4,Lunch,Phone,Completed,2026-03-12 07:30:00,0,Kevin Baker,kevin.baker55@gmail.com,604-840-4241,,,T-15,2026-03-12 12:30:00,2026-03-12 13:43:00,73,0,Sarah M.
RES-000452,2026-03-12,2026-03-12 11:30:00,3,Lunch,Walk-In,Completed,2026-03-12 07:30:00,0,Hugo Gonzalez,hugo.gonzalez53@gmail.com,778-592-4826,,,T-06,2026-03-12 11:30:00,2026-03-12 12:27:00,57,0,Olivia C.
RES-000453,2026-03-12,2026-03-12 13:00:00,3,Lunch,OpenTable,Completed,2026-03-04 06:00:00,8,Laura Roberts,laura.roberts21@yahoo.ca,778-850-6977,,,T-03,2026-03-12 13:10:00,2026-03-12 14:18:00,68,10,Mika T.
RES-000454,2026-03-12,2026-03-12 12:15:00,4,Lunch,Phone,Canceled,2026-03-09 00:15:00,3,Andrea Nguyen,andrea.nguyen80@yahoo.ca,604-880-6409,,,T-06,,,,,Mika T.
RES-000455,2026-03-12,2026-03-12 11:45:00,6,Lunch,OpenTable,Completed,2026-02-28 00:45:00,12,Andrew Nguyen,andrew.nguyen91@outlook.com,604-850-8532,,,T-14,2026-03-12 11:55:00,2026-03-12 13:21:00,86,10,Olivia C.
RES-000456,2026-03-12,2026-03-12 13:00:00,2,Lunch,Resy,Completed,2026-02-27 10:00:00,13,Tyler Perez,tyler.perez92@yahoo.ca,604-819-4450,,,T-18,2026-03-12 13:00:00,2026-03-12 14:05:00,65,0,Priya S.
RES-000457,2026-03-12,2026-03-12 11:30:00,4,Lunch,Walk-In,Completed,2026-03-06 06:30:00,6,Michelle Nelson,michelle.nelson22@outlook.com,778-621-3950,,,T-03,2026-03-12 11:30:00,2026-03-12 12:55:00,85,0,Sarah M.
RES-000458,2026-03-12,2026-03-12 12:15:00,6,Lunch,OpenTable,Completed,2026-03-06 05:15:00,6,Hana Yamamoto,hana.yamamoto41@icloud.com,778-947-2557,,,T-14,2026-03-12 12:15:00,2026-03-12 13:29:00,74,0,Priya S.
RES-000459,2026-03-12,2026-03-12 12:30:00,4,Lunch,OpenTable,Completed,2026-03-12 08:30:00,0,Joel Nakamura,joel.nakamura41@gmail.com,604-429-1461,,,T-06,2026-03-12 12:40:00,2026-03-12 13:54:00,74,10,Sarah M.
RES-000460,2026-03-12,2026-03-12 11:30:00,4,Lunch,Resy,Completed,2026-03-07 10:30:00,5,Marco Kim,marco.kim56@outlook.com,604-796-3426,,Running 10 min late,T-01,2026-03-12 11:35:00,2026-03-12 12:37:00,62,5,Dylan R.
RES-000461,2026-03-12,2026-03-12 11:30:00,3,Lunch,Resy,Completed,2026-02-28 03:30:00,12,Robert Stewart,robert.stewart18@outlook.com,778-396-4711,,,T-02,2026-03-12 11:35:00,2026-03-12 12:41:00,66,5,James L.
RES-000462,2026-03-12,2026-03-12 12:00:00,4,Lunch,Walk-In,No-Show,2026-03-07 02:00:00,5,Iris Tanaka,iris.tanaka87@hotmail.com,236-282-6383,,,T-02,,,,,Dylan R.
RES-000463,2026-03-12,2026-03-12 11:30:00,2,Lunch,OpenTable,No-Show,2026-02-27 06:30:00,13,Iris Tanaka,iris.tanaka87@hotmail.com,236-282-6383,,Celebrating promotion,T-09,,,,,Dylan R.
RES-000464,2026-03-12,2026-03-12 11:45:00,4,Lunch,Walk-In,Canceled,2026-03-08 06:45:00,4,David Thompson,david.thompson76@yahoo.ca,604-566-4898,,,T-01,,,,,James L.
RES-000465,2026-03-12,2026-03-12 13:15:00,2,Lunch,Walk-In,Completed,2026-03-03 13:15:00,9,Jessica Martinez,jessica.martinez46@yahoo.ca,778-688-1096,,,T-07,2026-03-12 13:15:00,2026-03-12 14:17:00,62,0,James L.
RES-000466,2026-03-12,2026-03-12 13:00:00,6,Lunch,OpenTable,Completed,2026-03-01 08:00:00,11,Zara Larsen,zara.larsen43@gmail.com,778-895-9785,,Celebrating promotion,T-14,2026-03-12 13:00:00,2026-03-12 14:17:00,77,0,Olivia C.
RES-000467,2026-03-12,2026-03-12 12:30:00,5,Lunch,OpenTable,No-Show,2026-03-10 03:30:00,2,Ingrid Brown,ingrid.brown39@icloud.com,236-874-9543,,Celebrating promotion,T-14,,,,,Dylan R.
RES-000468,2026-03-12,2026-03-12 13:00:00,2,Lunch,OpenTable,Completed,2026-03-04 11:00:00,8,Zoe Petrov,zoe.petrov78@yahoo.ca,778-891-1430,,,T-18,2026-03-12 13:00:00,2026-03-12 14:23:00,83,0,Dylan R.
RES-000469,2026-03-12,2026-03-12 12:15:00,2,Lunch,Phone,Completed,2026-03-07 00:15:00,5,Jun Martinez,jun.martinez78@icloud.com,236-392-6267,Knows Chef Tanaka,,T-17,2026-03-12 12:20:00,2026-03-12 13:42:00,82,5,Sarah M.
RES-000470,2026-03-12,2026-03-12 20:00:00,2,Dinner,Resy,Completed,2026-03-08 10:00:00,4,Jessica Martinez,jessica.martinez46@yahoo.ca,778-688-1096,,,T-13,2026-03-12 20:00:00,2026-03-12 21:16:00,76,0,Sarah M.
RES-000471,2026-03-12,2026-03-12 20:00:00,4,Dinner,Resy,Completed,2026-03-12 11:00:00,0,Amanda Green,amanda.green28@icloud.com,778-935-6155,,,T-16,2026-03-12 20:00:00,2026-03-12 21:39:00,99,0,Olivia C.
RES-000472,2026-03-12,2026-03-12 20:00:00,2,Dinner,Phone,Completed,2026-02-28 19:00:00,12,Ingrid Brown,ingrid.brown39@icloud.com,236-874-9543,,,T-07,2026-03-12 20:10:00,2026-03-12 21:51:00,101,10,Olivia C.
RES-000473,2026-03-12,2026-03-12 18:15:00,4,Dinner,Resy,Completed,2026-03-02 10:15:00,10,Patrick Weber,patrick.weber81@yahoo.ca,604-719-2743,,,T-05,2026-03-12 18:25:00,2026-03-12 19:47:00,82,10,Sarah M.
RES-000474,2026-03-12,2026-03-12 18:00:00,4,Dinner,Resy,Canceled,2026-03-12 14:00:00,0,Tyler Perez,tyler.perez92@yahoo.ca,604-819-4450,,,T-01,,,,,Priya S.
RES-000475,2026-03-12,2026-03-12 19:15:00,2,Dinner,Phone,Completed,2026-03-12 15:15:00,0,Jun Müller,jun.müller71@hotmail.com,778-553-6446,,Vegetarian options needed,T-10,2026-03-12 19:15:00,2026-03-12 20:37:00,82,0,Dylan R.
RES-000476,2026-03-12,2026-03-12 18:30:00,5,Dinner,Resy,No-Show,2026-03-07 08:30:00,5,Priya Robinson,priya.robinson79@gmail.com,236-680-8349,,,T-14,,,,,Dylan R.
RES-000477,2026-03-12,2026-03-12 18:45:00,2,Dinner,OpenTable,Completed,2026-03-03 15:45:00,9,Daniel Sanchez,daniel.sanchez9@hotmail.com,778-638-7071,,Near the bar,T-08,2026-03-12 18:45:00,2026-03-12 20:09:00,84,0,Priya S.
RES-000478,2026-03-12,2026-03-12 18:00:00,5,Dinner,OpenTable,Completed,2026-03-10 12:00:00,2,Jessica Taylor,jessica.taylor89@outlook.com,604-426-7625,,,T-14,2026-03-12 18:05:00,2026-03-12 20:19:00,134,5,James L.
RES-000479,2026-03-12,2026-03-12 19:30:00,4,Dinner,OpenTable,Completed,2026-03-11 19:30:00,1,Kimberly Hansen,kimberly.hansen71@gmail.com,778-508-7653,,,T-15,2026-03-12 19:35:00,2026-03-12 20:58:00,83,5,Priya S.
RES-000480,2026-03-12,2026-03-12 17:45:00,3,Dinner,Resy,No-Show,2026-02-27 05:45:00,13,Brian Suzuki,brian.suzuki3@hotmail.com,604-283-8705,,,T-05,,,,,Mika T.
RES-000481,2026-03-12,2026-03-12 19:45:00,4,Dinner,Walk-In,Completed,2026-03-12 09:45:00,0,Greta Turner,greta.turner30@yahoo.ca,604-398-5853,,,T-02,2026-03-12 19:45:00,2026-03-12 21:36:00,111,0,Mika T.
RES-000482,2026-03-12,2026-03-12 17:45:00,2,Dinner,OpenTable,Completed,2026-03-07 08:45:00,5,Nathan Wilson,nathan.wilson14@yahoo.ca,778-907-4978,,,T-09,2026-03-12 17:45:00,2026-03-12 19:34:00,109,0,Olivia C.
RES-000483,2026-03-12,2026-03-12 20:00:00,5,Dinner,OpenTable,Completed,2026-03-10 16:00:00,2,Michelle Wilson,michelle.wilson77@hotmail.com,604-369-6039,,,T-11,2026-03-12 20:00:00,2026-03-12 22:06:00,126,0,Sarah M.
RES-000484,2026-03-12,2026-03-12 17:45:00,2,Dinner,OpenTable,Completed,2026-03-03 13:45:00,9,Lisa Tran,lisa.tran72@gmail.com,778-922-8007,,,T-22,2026-03-12 17:55:00,2026-03-12 19:14:00,79,10,Dylan R.
RES-000485,2026-03-12,2026-03-12 19:15:00,4,Dinner,Resy,Completed,2026-03-04 19:15:00,8,Jennifer Hernandez,jennifer.hernandez40@icloud.com,236-344-6731,,Anniversary dinner,T-03,2026-03-12 19:15:00,2026-03-12 20:31:00,76,0,Dylan R.
RES-000486,2026-03-12,2026-03-12 17:30:00,4,Dinner,Walk-In,Completed,2026-03-12 14:30:00,0,Olaf Nguyen,olaf.nguyen84@hotmail.com,604-918-2874,,,T-02,2026-03-12 17:40:00,2026-03-12 19:01:00,81,10,Dylan R.
RES-000487,2026-03-12,2026-03-12 18:15:00,3,Dinner,Resy,Completed,2026-03-04 15:15:00,8,Nadia Andersen,nadia.andersen40@hotmail.com,604-926-3594,,,T-16,2026-03-12 18:15:00,2026-03-12 19:34:00,79,0,Priya S.
RES-000488,2026-03-12,2026-03-12 20:30:00,2,Dinner,Phone,Completed,2026-03-01 14:30:00,11,Sarah Collins,sarah.collins36@icloud.com,604-726-4899,VIP — regular guest,,T-18,2026-03-12 20:40:00,2026-03-12 22:14:00,94,10,Dylan R.
RES-000489,2026-03-12,2026-03-12 19:30:00,1,Dinner,Resy,Completed,2026-03-11 09:30:00,1,Lisa Rogers,lisa.rogers53@yahoo.ca,604-489-7347,,,T-22,2026-03-12 19:30:00,2026-03-12 21:04:00,94,0,Mika T.
RES-000490,2026-03-12,2026-03-12 20:30:00,4,Dinner,Resy,Completed,2026-03-05 08:30:00,7,Leo Silva,leo.silva54@gmail.com,778-801-3531,,,T-14,2026-03-12 20:30:00,2026-03-12 22:15:00,105,0,Mika T.
RES-000491,2026-03-12,2026-03-12 19:15:00,4,Dinner,Resy,Completed,2026-03-01 13:15:00,11,Chris Olsen,chris.olsen12@outlook.com,778-232-1488,,,T-06,2026-03-12 19:15:00,2026-03-12 21:14:00,119,0,Mika T.
RES-000492,2026-03-12,2026-03-12 19:30:00,4,Dinner,OpenTable,Completed,2026-03-12 07:30:00,0,Michelle Nelson,michelle.nelson22@outlook.com,778-621-3950,,Anniversary dinner,T-18,2026-03-12 19:30:00,2026-03-12 21:20:00,110,0,Mika T.
RES-000493,2026-03-12,2026-03-12 19:30:00,5,Dinner,Walk-In,Completed,2026-03-04 14:30:00,8,Sophie Evans,sophie.evans31@yahoo.ca,604-409-6147,,High chair needed,T-14,2026-03-12 19:30:00,2026-03-12 21:18:00,108,0,Olivia C.
RES-000494,2026-03-12,2026-03-12 19:30:00,2,Dinner,Walk-In,Completed,2026-03-10 12:30:00,2,Ella Baker,ella.baker10@icloud.com,778-772-6802,,,T-06,2026-03-12 19:30:00,2026-03-12 20:51:00,81,0,Olivia C.
RES-000495,2026-03-12,2026-03-12 18:00:00,2,Dinner,Resy,Completed,2026-03-08 11:00:00,4,Nathan Wilson,nathan.wilson14@yahoo.ca,778-907-4978,,,T-22,2026-03-12 18:00:00,2026-03-12 19:47:00,107,0,James L.
RES-000496,2026-03-12,2026-03-12 18:30:00,3,Dinner,OpenTable,Completed,2026-03-12 09:30:00,0,Brandon Larsen,brandon.larsen15@outlook.com,778-293-1771,,,T-14,2026-03-12 18:35:00,2026-03-12 20:35:00,120,5,Mika T.
RES-000497,2026-03-12,2026-03-12 19:15:00,6,Dinner,Phone,Completed,2026-03-10 15:15:00,2,Nadia Tran,nadia.tran71@outlook.com,604-408-5375,,,T-14,2026-03-12 19:25:00,2026-03-12 21:43:00,138,10,Dylan R.
RES-000498,2026-03-12,2026-03-12 18:15:00,3,Dinner,OpenTable,Completed,2026-02-27 12:15:00,13,Nadia Andersen,nadia.andersen40@hotmail.com,604-926-3594,,,T-13,2026-03-12 18:15:00,2026-03-12 20:15:00,120,0,Priya S.
RES-000499,2026-03-12,2026-03-12 18:30:00,4,Dinner,OpenTable,Completed,2026-03-11 08:30:00,1,Samantha Bui,samantha.bui40@icloud.com,604-746-4918,,,T-11,2026-03-12 18:30:00,2026-03-12 20:06:00,96,0,James L.
RES-000500,2026-03-12,2026-03-12 17:45:00,2,Dinner,OpenTable,Completed,2026-03-02 09:45:00,10,Owen Singh,owen.singh8@icloud.com,236-869-2612,,,T-01,2026-03-12 17:45:00,2026-03-12 19:08:00,83,0,Olivia C.
RES-000501,2026-03-12,2026-03-12 19:45:00,4,Dinner,OpenTable,Completed,2026-03-12 08:45:00,0,Olaf Nguyen,olaf.nguyen84@hotmail.com,604-918-2874,,Vegetarian options needed,T-18,2026-03-12 19:50:00,2026-03-12 21:27:00,97,5,James L.
RES-000502,2026-03-12,2026-03-12 19:15:00,5,Dinner,Walk-In,Completed,2026-03-08 18:15:00,4,Olaf Nguyen,olaf.nguyen84@hotmail.com,604-918-2874,,,T-11,2026-03-12 19:15:00,2026-03-12 21:20:00,125,0,Sarah M.
RES-000503,2026-03-12,2026-03-12 18:15:00,3,Dinner,Resy,Completed,2026-03-10 11:15:00,2,Daniel Sharma,daniel.sharma11@hotmail.com,778-327-7201,,,T-03,2026-03-12 18:15:00,2026-03-12 20:14:00,119,0,Sarah M.
RES-000504,2026-03-12,2026-03-12 20:30:00,4,Dinner,OpenTable,Completed,2026-03-03 08:30:00,9,Hugo Gonzalez,hugo.gonzalez53@gmail.com,778-592-4826,,,T-13,2026-03-12 20:30:00,2026-03-12 21:52:00,82,0,Mika T.
RES-000505,2026-03-13,2026-03-13 12:30:00,4,Lunch,Resy,Completed,2026-03-13 08:30:00,0,Sven Sharma,sven.sharma56@gmail.com,236-570-2443,Always orders wagyu,,T-01,2026-03-13 12:30:00,2026-03-13 13:49:00,79,0,Dylan R.
RES-000506,2026-03-13,2026-03-13 12:00:00,4,Lunch,OpenTable,Completed,2026-03-09 06:00:00,4,Amanda Green,amanda.green28@icloud.com,778-935-6155,,High chair needed,T-13,2026-03-13 12:00:00,2026-03-13 13:19:00,79,0,Mika T.
RES-000507,2026-03-13,2026-03-13 12:45:00,4,Lunch,OpenTable,Completed,2026-03-11 10:45:00,2,Michelle Wilson,michelle.wilson77@hotmail.com,604-369-6039,Yelp Elite reviewer,,T-14,2026-03-13 12:45:00,2026-03-13 13:51:00,66,0,Olivia C.
RES-000508,2026-03-13,2026-03-13 12:15:00,4,Lunch,OpenTable,Late Cancel,2026-03-13 12:15:00,0,Luna Dubois,luna.dubois68@hotmail.com,778-369-5342,,Birthday celebration,T-04,,,,,Mika T.
RES-000509,2026-03-13,2026-03-13 12:15:00,4,Lunch,OpenTable,Completed,2026-03-13 00:15:00,0,Leo Silva,leo.silva54@gmail.com,778-801-3531,,,T-03,2026-03-13 12:30:00,2026-03-13 13:53:00,83,15,Priya S.
RES-000510,2026-03-13,2026-03-13 13:15:00,2,Lunch,Resy,No-Show,2026-03-13 07:15:00,0,Joel Cook,joel.cook33@hotmail.com,778-679-9669,,Celebrating promotion,T-06,,,,,Olivia C.
RES-000511,2026-03-13,2026-03-13 13:15:00,3,Lunch,OpenTable,Completed,2026-03-11 04:15:00,2,Matthew Nakamura,matthew.nakamura12@outlook.com,604-727-6491,Wine enthusiast,Business dinner — separate checks,T-16,2026-03-13 13:15:00,2026-03-13 14:14:00,59,0,Mika T.
RES-000512,2026-03-13,2026-03-13 12:15:00,4,Lunch,Walk-In,Completed,2026-03-12 10:15:00,1,Sita Andersen,sita.andersen28@hotmail.com,778-624-5475,,,T-17,2026-03-13 12:15:00,2026-03-13 13:22:00,67,0,Sarah M.
RES-000513,2026-03-13,2026-03-13 13:15:00,4,Lunch,OpenTable,Canceled,2026-03-07 11:15:00,6,Jessica Martinez,jessica.martinez46@yahoo.ca,778-688-1096,,,T-17,,,,,Olivia C.
RES-000514,2026-03-13,2026-03-13 12:30:00,2,Lunch,OpenTable,No-Show,2026-03-11 11:30:00,2,Daniel Nelson,daniel.nelson59@icloud.com,778-825-2193,,,T-11,,,,,Sarah M.
RES-000515,2026-03-13,2026-03-13 11:30:00,3,Lunch,Phone,Completed,2026-03-05 02:30:00,8,David Petrov,david.petrov83@gmail.com,778-535-4626,,,T-15,2026-03-13 11:40:00,2026-03-13 12:50:00,70,10,James L.
RES-000516,2026-03-13,2026-03-13 12:00:00,1,Lunch,OpenTable,Completed,2026-03-05 12:00:00,8,Stephanie Yamamoto,stephanie.yamamoto60@icloud.com,778-201-9889,,,T-17,2026-03-13 12:00:00,2026-03-13 13:25:00,85,0,Olivia C.
RES-000517,2026-03-13,2026-03-13 12:00:00,2,Lunch,Resy,Completed,2026-03-07 06:00:00,6,Amanda Green,amanda.green28@icloud.com,778-935-6155,,,T-18,2026-03-13 12:00:00,2026-03-13 12:55:00,55,0,Mika T.
RES-000518,2026-03-13,2026-03-13 12:45:00,3,Lunch,Walk-In,Completed,2026-03-12 05:45:00,1,Iris Hill,iris.hill86@yahoo.ca,236-519-7537,,,T-18,2026-03-13 12:45:00,2026-03-13 13:55:00,70,0,Mika T.
RES-000519,2026-03-13,2026-03-13 12:00:00,2,Lunch,Phone,Completed,2026-03-07 08:00:00,6,Robert Robinson,robert.robinson16@gmail.com,604-496-6375,,,T-09,2026-03-13 12:00:00,2026-03-13 13:20:00,80,0,Olivia C.
RES-000520,2026-03-13,2026-03-13 12:15:00,3,Lunch,OpenTable,Completed,2026-03-03 01:15:00,10,Iris Fernandez,iris.fernandez99@gmail.com,604-901-6313,,Running 10 min late,T-03,2026-03-13 12:15:00,2026-03-13 13:18:00,63,0,Priya S.
RES-000521,2026-03-13,2026-03-13 12:30:00,4,Lunch,OpenTable,Completed,2026-03-09 04:30:00,4,Michelle Nelson,michelle.nelson22@outlook.com,778-621-3950,,,T-03,2026-03-13 12:30:00,2026-03-13 13:36:00,66,0,Sarah M.
RES-000522,2026-03-13,2026-03-13 12:30:00,2,Lunch,Walk-In,Completed,2026-03-01 05:30:00,12,Ingrid Brown,ingrid.brown39@icloud.com,236-874-9543,,,T-18,2026-03-13 12:30:00,2026-03-13 13:40:00,70,0,Mika T.
RES-000523,2026-03-13,2026-03-13 13:00:00,2,Lunch,Resy,Late Cancel,2026-03-13 13:00:00,0,Zoe Petrov,zoe.petrov78@yahoo.ca,778-891-1430,,,T-18,,,,,Olivia C.
RES-000524,2026-03-13,2026-03-13 12:45:00,4,Lunch,Walk-In,Late Cancel,2026-03-10 02:45:00,3,Robert Gupta,robert.gupta22@hotmail.com,236-462-7043,,,T-02,,,,,Sarah M.
RES-000525,2026-03-13,2026-03-13 11:30:00,2,Lunch,OpenTable,Completed,2026-03-08 04:30:00,5,Jennifer Hernandez,jennifer.hernandez40@icloud.com,236-344-6731,,,T-03,2026-03-13 11:35:00,2026-03-13 12:59:00,84,5,Olivia C.
RES-000526,2026-03-13,2026-03-13 13:15:00,5,Lunch,Resy,Completed,2026-03-08 13:15:00,5,Andrew Nguyen,andrew.nguyen91@outlook.com,604-850-8532,,,T-12,2026-03-13 13:15:00,2026-03-13 14:41:00,86,0,Sarah M.
RES-000527,2026-03-13,2026-03-13 13:00:00,2,Lunch,Phone,No-Show,2026-03-08 12:00:00,5,Hans Garcia,hans.garcia40@icloud.com,604-719-2215,,Celebrating promotion,T-15,,,,,Mika T.
RES-000528,2026-03-13,2026-03-13 13:00:00,2,Lunch,Phone,Completed,2026-03-12 11:00:00,1,Brandon Nelson,brandon.nelson34@hotmail.com,236-774-9830,,,T-22,2026-03-13 13:00:00,2026-03-13 14:06:00,66,0,Olivia C.
RES-000529,2026-03-13,2026-03-13 18:00:00,2,Dinner,Phone,Completed,2026-02-28 09:00:00,13,Vanessa Takahashi,vanessa.takahashi46@icloud.com,236-763-6419,,,T-07,2026-03-13 18:10:00,2026-03-13 19:29:00,79,10,Olivia C.
RES-000530,2026-03-13,2026-03-13 20:30:00,6,Dinner,Resy,Completed,2026-03-08 10:30:00,5,Ingrid Anderson,ingrid.anderson34@gmail.com,604-840-4457,,,T-11,2026-03-13 20:35:00,2026-03-13 22:32:00,117,5,Olivia C.
RES-000531,2026-03-13,2026-03-13 17:30:00,2,Dinner,Phone,Completed,2026-03-13 11:30:00,0,Luca Rossi,luca.rossi28@gmail.com,604-394-5861,,,T-09,2026-03-13 17:30:00,2026-03-13 19:15:00,105,0,Olivia C.
RES-000532,2026-03-13,2026-03-13 18:30:00,4,Dinner,OpenTable,Completed,2026-03-11 17:30:00,2,Brandon Larsen,brandon.larsen15@outlook.com,778-293-1771,,,T-01,2026-03-13 18:30:00,2026-03-13 20:19:00,109,0,Priya S.
RES-000533,2026-03-13,2026-03-13 20:30:00,1,Dinner,Phone,Canceled,2026-03-09 14:30:00,4,Noah Wilson,noah.wilson60@hotmail.com,604-991-9095,,,T-22,,,,,Olivia C.
RES-000534,2026-03-13,2026-03-13 18:15:00,4,Dinner,OpenTable,Completed,2026-03-10 17:15:00,3,Diego Wright,diego.wright85@outlook.com,236-271-1750,,,T-04,2026-03-13 18:15:00,2026-03-13 19:58:00,103,0,Mika T.
RES-000535,2026-03-13,2026-03-13 19:15:00,2,Dinner,Phone,Completed,2026-03-08 19:15:00,5,Daniel Nelson,daniel.nelson59@icloud.com,778-825-2193,,,T-04,2026-03-13 19:15:00,2026-03-13 20:43:00,88,0,Olivia C.
RES-000536,2026-03-13,2026-03-13 19:15:00,4,Dinner,OpenTable,Canceled,2026-02-27 11:15:00,14,Luca Fernandez,luca.fernandez53@yahoo.ca,604-886-3002,,,T-03,,,,,Olivia C.
RES-000537,2026-03-13,2026-03-13 17:30:00,2,Dinner,Resy,Completed,2026-03-07 06:30:00,6,Ingrid Müller,ingrid.müller94@hotmail.com,778-676-8136,,Vegetarian options needed,T-01,2026-03-13 17:40:00,2026-03-13 19:31:00,111,10,Priya S.
RES-000538,2026-03-13,2026-03-13 18:00:00,2,Dinner,Phone,Canceled,2026-03-07 08:00:00,6,Keith Sanchez,keith.sanchez73@icloud.com,604-385-3347,,,T-13,,,,,James L.
RES-000539,2026-03-13,2026-03-13 19:15:00,3,Dinner,OpenTable,Completed,2026-03-06 17:15:00,7,Sita Silva,sita.silva31@yahoo.ca,604-832-2121,,,T-04,2026-03-13 19:15:00,2026-03-13 20:33:00,78,0,James L.
RES-000540,2026-03-13,2026-03-13 18:15:00,3,Dinner,Walk-In,Completed,2026-03-13 06:15:00,0,Keith Nakamura,keith.nakamura6@outlook.com,778-861-3827,,,T-11,2026-03-13 18:15:00,2026-03-13 20:15:00,120,0,Sarah M.
