Date,Transaction_ID,Payment_ID,Event_Type,Location,Source,Customer_Name,Customer_ID,Device_Name,Team_Member,Gross_Sales,Discounts,Net_Sales,Tax,Tip,Total_Collected,Fees,Net_Total,Payment_Method,Card_Entry_Method,Card_Last_4,Cash_Rounding,Order_Type
2026-02-08 13:20:36,B8F2458270504D00AB,B8F2458270504D00AB,Payment,Main Dining,Square Online,,,Dining Room POS 1,Marcus T.,117.00,0.00,117.00,14.04,0.00,131.04,-3.57,127.47,Visa,Tap,9503,0.00,Delivery
2026-02-08 13:31:04,9D05D7DA6A30486FAE,9D05D7DA6A30486FAE,Payment,Main Dining,Square Online,,,Dining Room POS 1,Leo C.,118.00,0.00,118.00,14.16,0.00,132.16,-3.60,128.56,Visa,Chip,5490,0.00,Delivery
2026-02-08 13:32:41,725351287CEC4226B2,725351287CEC4226B2,Payment,Main Dining,Square POS,,,Bar Terminal,Leo C.,78.00,0.00,78.00,9.36,17.16,104.52,-2.87,101.65,Interac Debit,Tap,5869,0.00,Dine-In
2026-02-08 13:33:35,96C92F06DC784FC9A4,96C92F06DC784FC9A4,Payment,Main Dining,Square POS,Ken Jackson,1F34722F54,Bar Terminal,Marcus T.,61.00,0.00,61.00,7.32,10.98,79.30,-2.20,77.10,Visa,Chip,3444,0.00,Dine-In
2026-02-08 13:44:12,757501145DAF4134BC,757501145DAF4134BC,Payment,Main Dining,Square POS,,,Dining Room POS 2,Priya K.,64.00,0.00,64.00,7.68,12.80,84.48,0.00,84.46,Cash,,,-0.02,Dine-In
2026-02-08 13:46:28,7F34EAB99445463187,7F34EAB99445463187,Payment,Main Dining,Square POS,Alexander Smith,A6809A2ED6,Host Stand,Priya K.,57.00,0.00,57.00,6.84,11.40,75.24,0.00,75.24,Cash,,,0.00,Dine-In
2026-02-08 13:51:38,5D9953E65DBB40EFA0,5D9953E65DBB40EFA0,Payment,Main Dining,Square POS,,,Bar Terminal,Priya K.,157.50,0.00,157.50,18.90,34.65,211.05,-5.69,205.36,Interac Debit,Tap,4167,0.00,Dine-In
2026-02-08 13:53:35,2467532A8FA44F6F98,2467532A8FA44F6F98,Payment,Main Dining,Square POS,,,Host Stand,Sarah M.,73.50,0.00,73.50,8.82,11.03,93.35,-2.57,90.78,Visa,Tap,9024,0.00,Dine-In
2026-02-08 17:05:44,46D8CDC660644558B7,46D8CDC660644558B7,Payment,Main Dining,Square POS,,,Dining Room POS 2,Sarah M.,271.00,0.00,271.00,32.52,59.62,363.14,0.00,363.16,Cash,,,0.02,Dine-In
2026-02-08 17:09:53,4159C32E25CD4765B6,4159C32E25CD4765B6,Payment,Main Dining,Square POS,,,Dining Room POS 1,James L.,115.00,0.00,115.00,13.80,25.30,154.10,-4.18,149.92,Amex,Tap,7205,0.00,Dine-In
2026-02-08 17:11:20,4DA76D81007A4121BD,4DA76D81007A4121BD,Payment,Main Dining,Square POS,Chloe Lee,B8BDE9759D,Dining Room POS 1,Emma W.,70.00,0.00,70.00,8.40,14.00,92.40,-2.55,89.85,Mastercard,Chip,9971,0.00,Dine-In
2026-02-08 17:11:31,34E8904DD825453BA5,34E8904DD825453BA5,Payment,Main Dining,Square POS,,,Dining Room POS 2,Emma W.,151.00,0.00,151.00,18.12,33.22,202.34,-5.46,196.88,Visa,Tap,2148,0.00,Dine-In
2026-02-08 17:11:51,B6B862B3939D497F93,B6B862B3939D497F93,Payment,Main Dining,Square POS,David Lee,0BF4BFED6F,Host Stand,Emma W.,145.00,0.00,145.00,17.40,29.00,191.40,0.00,191.41,Cash,,,0.01,Dine-In
2026-02-08 17:12:48,7BA7D1F3185D499F97,7BA7D1F3185D499F97,Payment,Main Dining,Square POS,,,Bar Terminal,Priya K.,204.00,0.00,204.00,24.48,44.88,273.36,-7.34,266.02,Interac Debit,Tap,5803,0.00,Dine-In
2026-02-08 17:17:51,6F43C06D12264A7CAF,6F43C06D12264A7CAF,Payment,Main Dining,Square POS,,,Dining Room POS 2,Priya K.,41.00,0.00,41.00,4.92,9.02,54.94,-1.56,53.38,Visa,Chip,3255,0.00,Dine-In
2026-02-08 17:25:41,F618C09B528040BC8C,F618C09B528040BC8C,Payment,Main Dining,Square POS,,,Host Stand,Priya K.,55.00,0.00,55.00,6.60,11.00,72.60,-2.02,70.58,Visa,Chip,6774,0.00,Dine-In
2026-02-08 17:29:57,9C10625511954E4E98,9C10625511954E4E98,Payment,Main Dining,Square POS,Liam Tanaka,F37B3CBC0B,Bar Terminal,Marcus T.,218.00,0.00,218.00,26.16,54.50,298.66,-8.01,290.65,Mastercard,Chip,1361,0.00,Dine-In
2026-02-08 17:31:58,3568DF90DCB348C391,3568DF90DCB348C391,Payment,Main Dining,Square POS,Alexander Nakamura,1F925B0045,Dining Room POS 2,Priya K.,199.00,-62.05,136.95,16.43,27.39,180.77,-4.89,175.88,Visa,Tap,4631,0.00,Dine-In
2026-02-08 17:42:54,7D0BE7A0D9264A4A8D,7D0BE7A0D9264A4A8D,Payment,Main Dining,Square POS,,,Dining Room POS 2,Emma W.,120.00,0.00,120.00,14.40,24.00,158.40,0.00,158.41,Cash,,,0.01,Dine-In
2026-02-08 17:46:11,5E0E2E44903A4A8F80,5E0E2E44903A4A8F80,Payment,Main Dining,Square POS,,,Bar Terminal,James L.,52.50,0.00,52.50,6.30,10.50,69.30,-1.94,67.36,Mastercard,Chip,8548,0.00,Dine-In
2026-02-08 17:52:26,E76687104CED45BDA6,E76687104CED45BDA6,Payment,Main Dining,Square POS,,,Bar Terminal,Marcus T.,196.50,0.00,196.50,23.58,43.23,263.31,-7.08,256.23,Visa,Tap,6134,0.00,Dine-In
2026-02-08 17:54:30,733CAB8560204C5588,733CAB8560204C5588,Payment,Main Dining,Square POS,Ryan Park,457ED9E1E6,Dining Room POS 1,James L.,265.00,0.00,265.00,31.80,53.00,349.80,-9.37,340.43,Interac Debit,Tap,5225,0.00,Dine-In
2026-02-08 17:54:48,7FB27C178A5B49EDBD,7FB27C178A5B49EDBD,Payment,Main Dining,Square Online,,,Dining Room POS 1,James L.,247.00,0.00,247.00,29.64,0.00,276.64,-7.43,269.21,Visa,Chip,8404,0.00,Delivery
2026-02-08 18:00:32,6BF2B8A7CB474479A1,6BF2B8A7CB474479A1,Payment,Main Dining,Square POS,Liam Kaur,6F7DEF9971,Dining Room POS 1,James L.,376.00,0.00,376.00,45.12,37.60,458.72,-12.26,446.46,Interac Debit,Tap,4652,0.00,Takeout
2026-02-08 18:07:25,57369F9679C6400CB3,57369F9679C6400CB3,Payment,Main Dining,Square POS,,,Dining Room POS 1,Sarah M.,21.00,0.00,21.00,2.52,1.05,24.57,0.00,24.58,Cash,,,0.01,Takeout
2026-02-08 18:20:25,74A2D58C9A984DCA9D,74A2D58C9A984DCA9D,Payment,Main Dining,Square POS,,,Host Stand,James L.,235.50,0.00,235.50,28.26,51.81,315.57,-8.46,307.11,Mastercard,Tap,2232,0.00,Dine-In
2026-02-08 18:25:56,B9BA27AB5C9244A9AC,B9BA27AB5C9244A9AC,Payment,Main Dining,Square POS,Harper Wilson,44063E3DCA,Dining Room POS 1,James L.,258.00,0.00,258.00,30.96,51.60,340.56,-9.12,331.44,Interac Debit,Tap,2121,0.00,Dine-In
2026-02-08 18:26:36,1B9B10AD9490435480,1B9B10AD9490435480,Payment,Main Dining,Square Online,Owen Choi,A55DE18E98,Dining Room POS 1,Marcus T.,105.00,0.00,105.00,12.60,0.00,117.60,-3.22,114.38,Visa,Tap,5466,0.00,Delivery
2026-02-08 18:33:35,5104BED2AFE14951B0,5104BED2AFE14951B0,Payment,Main Dining,Square POS,Alexander Smith,09A7170E84,Host Stand,James L.,145.00,0.00,145.00,17.40,26.10,188.50,-5.10,183.40,Visa,Chip,8117,0.00,Dine-In
2026-02-08 18:38:22,B8B7A091292149F281,B8B7A091292149F281,Payment,Main Dining,Square POS,Henry Jackson,849B67ED64,Bar Terminal,Marcus T.,76.00,-22.10,53.90,6.47,10.78,71.15,-1.99,69.16,Visa,Tap,4837,0.00,Dine-In
2026-02-08 18:45:08,1D6D395586094287A7,1D6D395586094287A7,Payment,Main Dining,Square POS,David Wang,8ED2BF19D1,Dining Room POS 1,Marcus T.,61.00,0.00,61.00,7.32,13.42,81.74,-2.27,79.47,Visa,Tap,4435,0.00,Dine-In
2026-02-08 18:48:43,8A92F7125C064A7687,8A92F7125C064A7687,Payment,Main Dining,Square POS,Ryan Wilson,BE60A2D139,Dining Room POS 1,Priya K.,198.50,0.00,198.50,23.82,43.67,265.99,-7.15,258.84,Interac Debit,Tap,1422,0.00,Dine-In
2026-02-08 18:50:56,F7D254AC861C4645BE,F7D254AC861C4645BE,Payment,Main Dining,Square POS,,,Bar Terminal,Leo C.,222.50,0.00,222.50,26.70,40.05,289.25,-7.77,281.48,Visa,Chip,5223,0.00,Dine-In
2026-02-08 18:55:38,1F161108A4DC4830AE,1F161108A4DC4830AE,Payment,Main Dining,Square POS,,,Host Stand,Priya K.,92.00,0.00,92.00,11.04,20.24,123.28,-3.37,119.91,Visa,Tap,4905,0.00,Dine-In
2026-02-08 18:58:43,C7B882AC4DF84E0189,C7B882AC4DF84E0189,Payment,Main Dining,Square POS,Michael Kaur,46F5BB29A0,Dining Room POS 1,Priya K.,119.00,0.00,119.00,14.28,11.90,145.18,-3.95,141.23,Amex,Tap,7228,0.00,Takeout
2026-02-08 19:04:15,4CB5BE395558431491,4CB5BE395558431491,Payment,Main Dining,Square POS,Michael Kaur,46F5BB29A0,Dining Room POS 1,Leo C.,73.50,0.00,73.50,8.82,13.23,95.55,0.00,95.57,Cash,,,0.02,Dine-In
2026-02-08 19:08:04,1A7420038FA849C3B8,1A7420038FA849C3B8,Payment,Main Dining,Square POS,Mia Wang,16B3D35B4A,Dining Room POS 2,Marcus T.,234.00,0.00,234.00,28.08,46.80,308.88,-8.29,300.59,Interac Debit,Tap,1476,0.00,Dine-In
2026-02-08 19:10:02,307F4C90629844BFB9,307F4C90629844BFB9,Payment,Main Dining,Square POS,Isabella Wang,119E71838D,Bar Terminal,Leo C.,202.50,0.00,202.50,24.30,40.50,267.30,-7.18,260.12,Interac Debit,Tap,9132,0.00,Dine-In
2026-02-08 19:22:01,39F91243F76E47B3BA,39F91243F76E47B3BA,Payment,Main Dining,Square POS,,,Dining Room POS 1,Marcus T.,180.00,0.00,180.00,21.60,9.00,210.60,-5.68,204.92,Mastercard,Chip,1488,0.00,Takeout
2026-02-08 19:24:46,E34096B3BB3D4D30B0,E34096B3BB3D4D30B0,Payment,Main Dining,Square POS,,,Dining Room POS 1,Leo C.,266.50,0.00,266.50,31.98,58.63,357.11,-9.56,347.55,Interac Debit,Tap,8960,0.00,Dine-In
2026-02-08 19:26:39,0A6C8152405B4A268C,0A6C8152405B4A268C,Payment,Main Dining,Square POS,Grace Smith,949543E255,Dining Room POS 1,Sarah M.,105.00,0.00,105.00,12.60,21.00,138.60,-3.77,134.83,Interac Debit,Tap,9236,0.00,Dine-In
2026-02-08 20:00:37,4DFB242F0B414AF297,4DFB242F0B414AF297,Payment,Main Dining,Square POS,,,Dining Room POS 1,Priya K.,237.00,0.00,237.00,28.44,35.55,300.99,-8.08,292.91,Visa,Tap,9592,0.00,Takeout
2026-02-08 20:02:51,6267FCA6EA034C6FA1,6267FCA6EA034C6FA1,Payment,Main Dining,Square POS,Liam Tanaka,F37B3CBC0B,Bar Terminal,Leo C.,123.00,0.00,123.00,14.76,24.60,162.36,-4.40,157.96,Visa,Tap,7714,0.00,Dine-In
2026-02-08 20:07:30,6DD2E05CA414474C9F,6DD2E05CA414474C9F,Payment,Main Dining,Square Online,Liam Martin,A1483BD4A3,Dining Room POS 1,Priya K.,404.00,0.00,404.00,48.48,0.00,452.48,-12.09,440.39,Mastercard,Tap,6930,0.00,Delivery
2026-02-08 20:10:49,0CC70E093AC34FE38F,0CC70E093AC34FE38F,Payment,Main Dining,Square POS,,,Host Stand,James L.,224.50,0.00,224.50,26.94,49.39,300.83,-8.07,292.76,Mastercard,Chip,2862,0.00,Dine-In
2026-02-08 20:14:21,6658DB71A5EC4AAEB7,6658DB71A5EC4AAEB7,Payment,Main Dining,Square POS,,,Bar Terminal,Sarah M.,148.50,0.00,148.50,17.82,26.73,193.05,-5.22,187.83,Visa,Tap,9729,0.00,Dine-In
2026-02-08 20:14:43,7E6EA8F451114ECC9F,7E6EA8F451114ECC9F,Payment,Main Dining,Square POS,David Singh,20598320F1,Dining Room POS 1,Leo C.,187.00,0.00,187.00,22.44,37.40,246.84,-6.64,240.20,Visa,Chip,8057,0.00,Dine-In
2026-02-08 20:20:30,B269F2BF10A7469AA7,B269F2BF10A7469AA7,Payment,Main Dining,Square Online,,,Dining Room POS 1,James L.,123.50,0.00,123.50,14.82,0.00,138.32,-3.77,134.55,Visa,Chip,1545,0.00,Delivery
2026-02-08 20:27:22,CD6D1AED0E214CB5B6,CD6D1AED0E214CB5B6,Payment,Main Dining,Square POS,,,Bar Terminal,Emma W.,291.00,0.00,291.00,34.92,58.20,384.12,-10.28,373.84,Visa,Tap,4433,0.00,Dine-In
2026-02-08 20:34:24,7CB24FD7C7114C7987,7CB24FD7C7114C7987,Payment,Main Dining,Square POS,,,Host Stand,Priya K.,99.00,0.00,99.00,11.88,21.78,132.66,-3.62,129.04,Amex,Tap,9189,0.00,Dine-In
2026-02-08 20:34:54,8E7530D602F44B4D93,8E7530D602F44B4D93,Payment,Main Dining,Square POS,,,Dining Room POS 2,Priya K.,77.00,0.00,77.00,9.24,13.86,100.10,0.00,100.12,Cash,,,0.02,Dine-In
2026-02-08 20:36:42,5222E9A1D8CF4D46A3,5222E9A1D8CF4D46A3,Payment,Main Dining,Square POS,,,Bar Terminal,James L.,130.00,0.00,130.00,15.60,26.00,171.60,-4.65,166.95,Mastercard,Chip,4345,0.00,Dine-In
2026-02-08 20:45:41,3B85A5C2D63D46A7A4,3B85A5C2D63D46A7A4,Payment,Main Dining,Square POS,,,Dining Room POS 1,James L.,101.00,0.00,101.00,12.12,0.00,113.12,-3.10,110.02,Mastercard,Chip,5790,0.00,Takeout
2026-02-08 20:47:58,B7B1FB65ABE54695A5,B7B1FB65ABE54695A5,Payment,Main Dining,Square POS,,,Dining Room POS 1,Sarah M.,218.00,0.00,218.00,26.16,32.70,276.86,0.00,276.86,Cash,,,0.00,Takeout
2026-02-08 20:49:09,00614690D1A040C992,00614690D1A040C992,Payment,Main Dining,Square POS,David Lee,0BF4BFED6F,Bar Terminal,Priya K.,287.00,0.00,287.00,34.44,51.66,373.10,-9.99,363.11,Mastercard,Chip,3033,0.00,Dine-In
2026-02-08 20:51:25,64F3CD3252774CD5AC,64F3CD3252774CD5AC,Payment,Main Dining,Square POS,Olivia Jones,28A9A0F0F8,Host Stand,Priya K.,85.50,0.00,85.50,10.26,17.10,112.86,-3.09,109.77,Visa,Chip,5641,0.00,Dine-In
2026-02-08 21:11:44,914055DC54ED45CB9C,914055DC54ED45CB9C,Payment,Main Dining,Square Online,Ethan Singh,BC876DC105,Dining Room POS 1,Marcus T.,151.00,0.00,151.00,18.12,0.00,169.12,-4.58,164.54,Visa,Tap,4172,0.00,Delivery
2026-02-08 21:14:15,BA31A77CEBF4430DAA,BA31A77CEBF4430DAA,Payment,Main Dining,Square POS,David Patel,7B2AE1F4FF,Host Stand,Marcus T.,105.50,0.00,105.50,12.66,23.21,141.37,-3.85,137.52,Visa,Chip,7030,0.00,Dine-In
2026-02-08 21:42:01,75523FC9A308451DA6,75523FC9A308451DA6,Payment,Main Dining,Square POS,Owen Chen,F7F94E3A06,Dining Room POS 1,Priya K.,164.00,0.00,164.00,19.68,24.60,208.28,-5.62,202.66,Visa,Tap,6435,0.00,Takeout
2026-02-08 21:42:57,00F2863EC4C44340BD,00F2863EC4C44340BD,Payment,Main Dining,Square POS,Michael Thompson,240E020588,Dining Room POS 2,Sarah M.,111.00,0.00,111.00,13.32,19.98,144.30,0.00,144.30,Cash,,,0.00,Dine-In
2026-02-08 21:43:53,1CD7F351BFC34256AF,1CD7F351BFC34256AF,Payment,Main Dining,Square POS,,,Dining Room POS 1,Emma W.,214.50,0.00,214.50,25.74,21.45,261.69,0.00,261.67,Cash,,,-0.02,Takeout
2026-02-08 21:44:22,AE7CD130805F4CCC91,AE7CD130805F4CCC91,Payment,Main Dining,Square POS,,,Dining Room POS 1,Marcus T.,103.00,0.00,103.00,12.36,20.60,135.96,-3.70,132.26,Visa,Chip,1579,0.00,Dine-In
2026-02-08 21:44:33,EC98CFBE51424838AD,EC98CFBE51424838AD,Payment,Main Dining,Square POS,,,Host Stand,Priya K.,186.00,0.00,186.00,22.32,37.20,245.52,-6.61,238.91,Mastercard,Tap,9975,0.00,Dine-In
2026-02-08 21:49:14,09AF27A37D0A41DFB7,09AF27A37D0A41DFB7,Payment,Main Dining,Square POS,Ravi Kim,4E361AEACC,Dining Room POS 1,Priya K.,245.00,0.00,245.00,29.40,53.90,328.30,-8.80,319.50,Visa,Chip,2790,0.00,Dine-In
2026-02-08 21:50:28,FE52AE52E7DB49F49B,FE52AE52E7DB49F49B,Payment,Main Dining,Square Online,,,Dining Room POS 1,Emma W.,171.50,0.00,171.50,20.58,0.00,192.08,-5.19,186.89,Interac Debit,Tap,1475,0.00,Delivery
2026-02-08 21:57:40,F9188635F5904E03A0,F9188635F5904E03A0,Payment,Main Dining,Square POS,,,Dining Room POS 1,James L.,150.00,-25.95,124.05,14.89,27.29,166.23,-4.51,161.72,Visa,Tap,7140,0.00,Dine-In
2026-02-09 11:00:40,0E0398D1A52A4DD2A6,0E0398D1A52A4DD2A6,Payment,Main Dining,Square POS,Ravi Chen,1BCD624E6B,Host Stand,James L.,202.50,0.00,202.50,24.30,30.38,257.18,0.00,257.20,Cash,,,0.02,Dine-In
2026-02-09 11:04:39,681E30E22D0F4907AF,681E30E22D0F4907AF,Payment,Main Dining,Square POS,Daniel Zhang,04351E2945,Host Stand,Marcus T.,147.00,0.00,147.00,17.64,22.05,186.69,-5.05,181.64,Mastercard,Chip,3935,0.00,Dine-In
2026-02-09 11:11:48,C434161932FD44B1BB,C434161932FD44B1BB,Payment,Main Dining,Square POS,,,Dining Room POS 2,James L.,89.00,0.00,89.00,10.68,16.02,115.70,-3.17,112.53,Mastercard,Chip,2678,0.00,Dine-In
2026-02-09 11:18:28,0D969140DC2D499F92,0D969140DC2D499F92,Payment,Main Dining,Square POS,Michael Lee,A02466D577,Dining Room POS 2,Marcus T.,74.00,0.00,74.00,8.88,13.32,96.20,-2.65,93.55,Interac Debit,Tap,3655,0.00,Dine-In
2026-02-09 11:31:26,7F1390CDEA7A4F63A2,7F1390CDEA7A4F63A2,Payment,Main Dining,Square POS,,,Dining Room POS 2,Priya K.,283.50,0.00,283.50,34.02,56.70,374.22,0.00,374.22,Cash,,,0.00,Dine-In
2026-02-09 11:32:21,AFFEB55B05C64A4FA7,AFFEB55B05C64A4FA7,Payment,Main Dining,Square POS,Aiko Zhang,9A5200A8E0,Dining Room POS 1,Emma W.,118.00,0.00,118.00,14.16,0.00,132.16,-3.60,128.56,Interac Debit,Tap,5819,0.00,Takeout
2026-02-09 11:43:44,5279CC92C6DE4A8187,5279CC92C6DE4A8187,Payment,Main Dining,Square POS,Jack Moore,D5BAC0071D,Host Stand,James L.,163.00,0.00,163.00,19.56,24.45,207.01,-5.59,201.42,Mastercard,Chip,5395,0.00,Dine-In
2026-02-09 11:49:44,3168A5B9606B4F57A9,3168A5B9606B4F57A9,Payment,Main Dining,Square POS,,,Host Stand,Marcus T.,157.50,0.00,157.50,18.90,31.50,207.90,-5.61,202.29,Visa,Chip,8231,0.00,Dine-In
2026-02-09 11:55:11,21508ADEFD2F4877A1,21508ADEFD2F4877A1,Payment,Main Dining,Square POS,,,Bar Terminal,Marcus T.,252.00,0.00,252.00,30.24,50.40,332.64,-8.91,323.73,Mastercard,Tap,2842,0.00,Dine-In
2026-02-09 12:16:00,0FDE6599E7024FEB8B,0FDE6599E7024FEB8B,Payment,Main Dining,Square POS,,,Bar Terminal,Sarah M.,275.50,0.00,275.50,33.06,60.61,369.17,-9.88,359.29,Mastercard,Chip,3154,0.00,Dine-In
2026-02-09 12:22:06,76F3993C298A49C4AF,76F3993C298A49C4AF,Payment,Main Dining,Square POS,,,Bar Terminal,James L.,97.00,0.00,97.00,11.64,19.40,128.04,0.00,128.04,Cash,,,0.00,Dine-In
2026-02-09 12:27:08,B757A898F7AC493698,B757A898F7AC493698,Payment,Main Dining,Square POS,Owen Park,8E413FC274,Dining Room POS 1,Marcus T.,122.00,0.00,122.00,14.64,21.96,158.60,-4.30,154.30,Visa,Chip,7026,0.00,Dine-In
2026-02-09 12:27:24,499E50F4415A480F94,499E50F4415A480F94,Payment,Main Dining,Square POS,Liam Kaur,6F7DEF9971,Bar Terminal,Leo C.,142.50,0.00,142.50,17.10,28.50,188.10,0.00,188.11,Cash,,,0.01,Dine-In
2026-02-09 12:32:03,F39487365EFD47B6BE,F39487365EFD47B6BE,Payment,Main Dining,Square POS,,,Bar Terminal,Leo C.,175.00,0.00,175.00,21.00,43.75,239.75,0.00,239.77,Cash,,,0.02,Dine-In
2026-02-09 12:32:25,CC9E48141FB148E08F,CC9E48141FB148E08F,Payment,Main Dining,Square POS,Lily Yamamoto,EC119BCC01,Host Stand,Emma W.,87.00,0.00,87.00,10.44,17.40,114.84,-3.14,111.70,Gift Card,,,0.00,Dine-In
2026-02-09 12:45:29,706F3656DBD840A591,706F3656DBD840A591,Payment,Main Dining,Square POS,Ryan Garcia,2D3E35EBCD,Dining Room POS 1,Emma W.,152.50,0.00,152.50,18.30,33.55,204.35,-5.52,198.83,Interac Debit,Tap,2127,0.00,Dine-In
2026-02-09 12:53:40,BDA6067181E54C58BF,BDA6067181E54C58BF,Payment,Main Dining,Square POS,David Singh,20598320F1,Bar Terminal,Priya K.,338.50,0.00,338.50,40.62,67.70,446.82,-11.94,434.88,Mastercard,Tap,1572,0.00,Dine-In
2026-02-09 12:54:08,373BB4BF143341A2B7,373BB4BF143341A2B7,Payment,Main Dining,Square POS,David Patel,7B2AE1F4FF,Dining Room POS 1,Priya K.,131.50,0.00,131.50,15.78,28.93,176.21,-4.77,171.44,Visa,Chip,8541,0.00,Dine-In
2026-02-09 13:05:27,8E9D82302F8C4EFBB3,8E9D82302F8C4EFBB3,Payment,Main Dining,Square POS,Henry Jackson,849B67ED64,Host Stand,Marcus T.,168.50,0.00,168.50,20.22,37.07,225.79,-6.08,219.71,Visa,Tap,6869,0.00,Dine-In
2026-02-09 13:07:08,1EC56A76C87D4248B9,1EC56A76C87D4248B9,Payment,Main Dining,Square Online,,,Dining Room POS 1,Priya K.,74.00,0.00,74.00,8.88,0.00,82.88,-2.30,80.58,Mastercard,Chip,2728,0.00,Delivery
2026-02-09 13:14:16,D2BE79C4149E40118E,D2BE79C4149E40118E,Payment,Main Dining,Square POS,,,Host Stand,Sarah M.,195.00,0.00,195.00,23.40,39.00,257.40,0.00,257.39,Cash,,,-0.01,Dine-In
2026-02-09 13:24:19,8AEEEC6455FC425AA0,8AEEEC6455FC425AA0,Payment,Main Dining,Square POS,,,Dining Room POS 1,Marcus T.,318.50,0.00,318.50,38.22,0.00,356.72,0.00,356.70,Cash,,,-0.02,Takeout
2026-02-09 13:28:41,FCE84667D194458FB4,FCE84667D194458FB4,Payment,Main Dining,Square POS,,,Host Stand,Leo C.,236.00,0.00,236.00,28.32,42.48,306.80,-8.23,298.57,Visa,Tap,5057,0.00,Dine-In
2026-02-09 13:35:18,0DCBAABD6781450097,0DCBAABD6781450097,Payment,Main Dining,Square POS,Harper Wilson,44063E3DCA,Bar Terminal,James L.,187.00,0.00,187.00,22.44,37.40,246.84,-6.64,240.20,Visa,Tap,7061,0.00,Dine-In
2026-02-09 13:38:30,9A3F8988479F4DE888,9A3F8988479F4DE888,Payment,Main Dining,Square POS,Raj Yamamoto,911D36A51D,Bar Terminal,Priya K.,107.00,0.00,107.00,12.84,21.40,141.24,0.00,141.24,Cash,,,0.00,Dine-In
2026-02-09 13:40:12,0B390CF86EF64CE7A0,0B390CF86EF64CE7A0,Payment,Main Dining,Square POS,,,Host Stand,Priya K.,123.50,0.00,123.50,14.82,24.70,163.02,-4.42,158.60,Gift Card,,,0.00,Dine-In
2026-02-09 13:43:01,2B8AEC6B0F4C4DF5A6,2B8AEC6B0F4C4DF5A6,Payment,Main Dining,Square POS,Mason Kim,CCAE222619,Dining Room POS 1,Marcus T.,331.00,0.00,331.00,39.72,0.00,370.72,-9.92,360.80,Mastercard,Chip,9491,0.00,Takeout
2026-02-09 13:55:38,D6FAEA3503584B9D87,D6FAEA3503584B9D87,Payment,Main Dining,Square POS,Charlotte Thomas,46E128E7DC,Host Stand,Marcus T.,107.00,0.00,107.00,12.84,23.54,143.38,-3.90,139.48,Visa,Chip,4005,0.00,Dine-In
2026-02-09 17:12:07,3F5E4811D38C47A5BF,3F5E4811D38C47A5BF,Payment,Main Dining,Square POS,Lucas Jones,C792040F14,Host Stand,Priya K.,126.00,0.00,126.00,15.12,27.72,168.84,-4.57,164.27,Amex,Chip,8437,0.00,Dine-In
2026-02-09 17:15:14,7A270F1532044551BA,7A270F1532044551BA,Payment,Main Dining,Square POS,Noah Williams,8FB14FC782,Dining Room POS 1,Marcus T.,56.00,0.00,56.00,6.72,11.20,73.92,-2.06,71.86,Visa,Tap,9280,0.00,Dine-In
2026-02-09 17:15:17,8064DB11E81E4AD19C,8064DB11E81E4AD19C,Payment,Main Dining,Square POS,Lily Wang,11BE36AEBA,Dining Room POS 1,James L.,156.00,0.00,156.00,18.72,28.08,202.80,-5.47,197.33,Visa,Tap,1864,0.00,Dine-In
2026-02-09 17:15:48,7EE48EB79EB14350B4,7EE48EB79EB14350B4,Payment,Main Dining,Square POS,,,Dining Room POS 1,Marcus T.,202.00,0.00,202.00,24.24,30.30,256.54,-6.90,249.64,Mastercard,Chip,6499,0.00,Dine-In
2026-02-09 17:28:19,9C96BFA8CC7849059A,9C96BFA8CC7849059A,Payment,Main Dining,Square POS,,,Bar Terminal,Sarah M.,243.00,0.00,243.00,29.16,43.74,315.90,-8.47,307.43,Visa,Tap,4863,0.00,Dine-In
2026-02-09 17:28:41,670D464B04EE4F7699,670D464B04EE4F7699,Payment,Main Dining,Square POS,,,Dining Room POS 1,Sarah M.,297.00,0.00,297.00,35.64,53.46,386.10,0.00,386.11,Cash,,,0.01,Dine-In
2026-02-09 17:34:17,90FFA2A9D1F34DFA89,90FFA2A9D1F34DFA89,Payment,Main Dining,Square Online,Noah Williams,8FB14FC782,Dining Room POS 1,Emma W.,246.00,0.00,246.00,29.52,0.00,275.52,0.00,275.53,Cash,,,0.01,Delivery
2026-02-09 17:34:35,144854D117F5459283,144854D117F5459283,Payment,Main Dining,Square POS,,,Bar Terminal,James L.,299.00,0.00,299.00,35.88,59.80,394.68,-10.56,384.12,Visa,Chip,6882,0.00,Dine-In
2026-02-09 17:44:28,0EF19D8B582742EBA8,0EF19D8B582742EBA8,Payment,Main Dining,Square POS,Olivia Johnson,DD062F2C57,Dining Room POS 1,Emma W.,83.00,0.00,83.00,9.96,16.60,109.56,-3.00,106.56,Mastercard,Chip,8700,0.00,Dine-In
2026-02-09 17:46:27,28C61E70FC54430DA1,28C61E70FC54430DA1,Payment,Main Dining,Square POS,,,Bar Terminal,Emma W.,225.00,0.00,225.00,27.00,49.50,301.50,-8.09,293.41,Visa,Chip,5578,0.00,Dine-In
2026-02-09 17:51:01,CC73B11917564EC9AE,CC73B11917564EC9AE,Payment,Main Dining,Square POS,,,Dining Room POS 1,Emma W.,316.50,0.00,316.50,37.98,56.97,411.45,-11.00,400.45,Visa,Tap,8776,0.00,Dine-In
